PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,Database
NEG_MANIFESTATION_OF,C0012634,Disease,dsyn,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0598798,Lymphoid neoplasm,neop,C0005699,Blast Phase,neop,PubMed
NEG_MANIFESTATION_OF,C0007847,Malignant neoplasm of cervix uteri,neop,C1264606,Persistent infection,dsyn,PubMed
NEG_MANIFESTATION_OF,C0439857,Dependence,mobd,C0040480,"Musculoskeletal torsion, function",phsf,PubMed
NEG_MANIFESTATION_OF,C0005903,Body Temperature,orga,C0301625,Metabolic Suppression,orgf,PubMed
NEG_MANIFESTATION_OF,C0036690,Septicemia,dsyn,C0014457,Eosinophilia,dsyn,PubMed
NEG_MANIFESTATION_OF,C0333244,Transient edema,sosy,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0206687,"Carcinoma, Endometrioid",neop,C1155661,Mismatch Repair,genf,PubMed
NEG_MANIFESTATION_OF,C0004936,Mental disorders,mobd,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0311392,Physical findings,sosy,C0027746,Nerve Degeneration,comd,PubMed
NEG_MANIFESTATION_OF,C0025362,Mental Retardation,mobd,C0015929,Fetal Diseases,dsyn,PubMed
NEG_MANIFESTATION_OF,C1457887,Symptoms,sosy,C0003811,cardiac arrhythmia,patf,PubMed
NEG_MANIFESTATION_OF,C0206146,Myocardial Stunning,dsyn,C0340515,Myocardial dysfunction,patf,PubMed
NEG_MANIFESTATION_OF,C0006826,Malignant Neoplasms,neop,C0014139,Endocytosis,celf,PubMed
NEG_MANIFESTATION_OF,C0850024,gluten-sensitivity,dsyn,C0443146,Autoimmune,patf,PubMed
NEG_MANIFESTATION_OF,C0544886,Somatic mutation,comd,C0026882,Mutation,genf,PubMed
NEG_MANIFESTATION_OF,C0242184,Hypoxia,patf,C0162638,Apoptosis,celf,PubMed
NEG_MANIFESTATION_OF,C0242184,Hypoxia,patf,C0007587,Cell Death,celf,PubMed
NEG_MANIFESTATION_OF,C0271454,Chronic suppurative otitis media NOS,dsyn,C0015469,Facial paralysis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0426980,Motor symptoms,sosy,C0443146,Autoimmune,patf,PubMed
NEG_MANIFESTATION_OF,C0403601,Transplant glomerulopathy,dsyn,C0598604,isoimmunity,ortf,PubMed
NEG_MANIFESTATION_OF,C0036982,"Shock, Hemorrhagic",patf,C0019868,Homeostasis,orgf,PubMed
NEG_MANIFESTATION_OF,C1457887,Symptoms,sosy,C1096458,Vascular occlusion,acab,PubMed
NEG_MANIFESTATION_OF,C0599732,cell injury,comd,C0600688,Toxic effect,inpo,PubMed
NEG_MANIFESTATION_OF,C0027651,Neoplasm,neop,C0024115,Lung diseases,dsyn,PubMed
NEG_MANIFESTATION_OF,C0021359,Infertility,dsyn,C0009253,Coitus,orgf,PubMed
NEG_MANIFESTATION_OF,C0206681,"Adenocarcinoma, Clear Cell",neop,C1159731,nucleoside transport,celf,PubMed
NEG_MANIFESTATION_OF,C0006826,Malignant Neoplasms,neop,C0012899,DNA Repair,genf,PubMed
NEG_MANIFESTATION_OF,C0023467,"Leukemia, Myelocytic, Acute",neop,C0012899,DNA Repair,genf,PubMed
NEG_MANIFESTATION_OF,C0024299,Lymphoma,neop,C0012899,DNA Repair,genf,PubMed
NEG_MANIFESTATION_OF,C0043020,Wallerian Degeneration,comd,C0007587,Cell Death,celf,PubMed
NEG_MANIFESTATION_OF,C1519697,Tumorigenicity,patf,C0598309,genotoxicity,comd,PubMed
NEG_MANIFESTATION_OF,C0085732,Ability,orga,C0237820,Recovery,orgf,PubMed
NEG_MANIFESTATION_OF,C0030794,Pelvic Pain,sosy,C0277785,Functional disorder,patf,PubMed
NEG_MANIFESTATION_OF,C0242656,Disease Progression,patf,C0160420,Injury to kidney NOS,inpo,PubMed
NEG_MANIFESTATION_OF,C0677886,Epithelial ovarian cancer,neop,C0858952,Silence,mobd,PubMed
NEG_MANIFESTATION_OF,C0028754,Obesity,dsyn,C0596263,Carcinogenesis,neop,PubMed
NEG_MANIFESTATION_OF,C1511667,DNA Double Strand Break,comd,C0600688,Toxic effect,inpo,PubMed
NEG_MANIFESTATION_OF,C0008489,Chorea,sosy,C0869523,Carditis,dsyn,PubMed
NEG_MANIFESTATION_OF,C1384666,hearing impairment,sosy,C0011164,Degenerative abnormality,patf,PubMed
NEG_MANIFESTATION_OF,C0015695,Fatty Liver,dsyn,C0400966,Non-alcoholic fatty liver,dsyn,PubMed
NEG_MANIFESTATION_OF,C0015695,Fatty Liver,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0027627,Neoplasm Metastasis,neop,C0677930,Primary Neoplasm,neop,PubMed
NEG_MANIFESTATION_OF,C0026948,Mycosis Fungoides,neop,C0600688,Toxic effect,inpo,PubMed
NEG_MANIFESTATION_OF,C0277785,Functional disorder,patf,C0030660,Pathologic Processes,patf,PubMed
NEG_MANIFESTATION_OF,C0242648,Vertical Disease Transmission,patf,C0015219,Evolution,genf,PubMed
NEG_MANIFESTATION_OF,C1457887,Symptoms,sosy,C0879626,Adverse effects,patf,PubMed
NEG_MANIFESTATION_OF,C0028259,Nodule,acab,C0027651,Neoplasm,neop,PubMed
NEG_MANIFESTATION_OF,C0027627,Neoplasm Metastasis,neop,C0206655,"Rhabdomyosarcoma, Alveolar",neop,PubMed
NEG_MANIFESTATION_OF,C0027627,Neoplasm Metastasis,neop,C0006826,Malignant Neoplasms,neop,PubMed
NEG_MANIFESTATION_OF,C0005758,Bulla,patf,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0000768,Congenital Abnormality,cgab,C0001511,Adhesions,dsyn,PubMed
NEG_MANIFESTATION_OF,C0033860,Psoriasis,dsyn,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0598934,tumor growth,neop,C0027627,Neoplasm Metastasis,neop,PubMed
NEG_MANIFESTATION_OF,C0013604,Edema,patf,C0037033,"Sialometaplasia, Necrotizing",dsyn,PubMed
NEG_MANIFESTATION_OF,C0028754,Obesity,dsyn,C0043240,Wound Healing,orgf,PubMed
NEG_MANIFESTATION_OF,C0008625,Chromosome abnormality,comd,C1158537,Double Strand Break Repair,genf,PubMed
NEG_MANIFESTATION_OF,C0039070,Syncope,sosy,C0151517,Complete atrioventricular block,patf,PubMed
NEG_MANIFESTATION_OF,C0006142,Malignant neoplasm of breast,neop,C0597170,paracrine,phsf,PubMed
NEG_MANIFESTATION_OF,C0001511,Adhesions,acab,C0040649,"Transcription, Genetic",genf,PubMed
NEG_MANIFESTATION_OF,C0039070,Syncope,sosy,C0028778,Obstruction,patf,PubMed
NEG_MANIFESTATION_OF,C0036421,Systemic Scleroderma,dsyn,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0155502,Benign paroxysmal positional vertigo,dsyn,C0028738,Nystagmus,dsyn,PubMed
NEG_MANIFESTATION_OF,C0155502,Benign paroxysmal positional vertigo,dsyn,C0522351,Positional Vertigo,patf,PubMed
NEG_MANIFESTATION_OF,C0005938,Bone Density,lbtr,C0022661,"Kidney Failure, Chronic",dsyn,PubMed
NEG_MANIFESTATION_OF,C0005938,Bone Density,lbtr,C0035086,Renal Osteodystrophy,dsyn,PubMed
NEG_MANIFESTATION_OF,C0596402,cytotoxicity,comd,C0599894,targeting,celf,PubMed
NEG_MANIFESTATION_OF,C0449911,View,orga,C0026559,Morphogenesis,orgf,PubMed
NEG_MANIFESTATION_OF,C0006826,Malignant Neoplasms,neop,C1264606,Persistent infection,dsyn,PubMed
NEG_MANIFESTATION_OF,C0449911,View,orga,C0001811,Aging,orgf,PubMed
NEG_MANIFESTATION_OF,C0020564,Hypertrophy,patf,C0553697,Granulomatous inflammation,patf,PubMed
NEG_MANIFESTATION_OF,C0333463,Senile Plaques,acab,C0206249,Long-Term Potentiation,ortf,PubMed
NEG_MANIFESTATION_OF,C0034065,Pulmonary Embolism,dsyn,C0161816,Cardiac complication,patf,PubMed
NEG_MANIFESTATION_OF,C0027813,Neuritis,dsyn,C0442874,Neuropathy,dsyn,PubMed
NEG_MANIFESTATION_OF,C0033844,Pseudotumor,acab,C0443146,Autoimmune,patf,PubMed
NEG_MANIFESTATION_OF,C0391839,"Carbon dioxide, partial pressure",lbtr,C0175895,calcification,patf,PubMed
NEG_MANIFESTATION_OF,C1457887,Symptoms,sosy,C0011304,Demyelination,patf,PubMed
NEG_MANIFESTATION_OF,C0333293,Healing ulcer,acab,C1301362,Primary cutaneous anaplastic large cell lymphoma,neop,PubMed
NEG_MANIFESTATION_OF,C0033687,Proteinuria,dsyn,C0238239,Light chain disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0544886,Somatic mutation,comd,C0242606,Oxidative Stress,comd,PubMed
NEG_MANIFESTATION_OF,C0027651,Neoplasm,neop,C1155661,Mismatch Repair,genf,PubMed
NEG_MANIFESTATION_OF,C0751072,Frontotemporal Lobar Degeneration,mobd,C0017261,Gene Duplication,genf,PubMed
NEG_MANIFESTATION_OF,C0342783,Deficiency of butyryl-CoA dehydrogenase,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0596402,cytotoxicity,comd,C0027540,Necrosis,patf,PubMed
NEG_MANIFESTATION_OF,C0150055,Chronic pain,dsyn,C0005604,Birth trauma,inpo,PubMed
NEG_MANIFESTATION_OF,C0027651,Neoplasm,neop,C0280788,Anaplastic Ependymoma,neop,PubMed
NEG_MANIFESTATION_OF,C1397014,imbalance,sosy,C0596402,cytotoxicity,comd,PubMed
NEG_MANIFESTATION_OF,C0018817,"Heart Septal Defects, Atrial",cgab,C0277785,Functional disorder,patf,PubMed
NEG_MANIFESTATION_OF,C0596402,cytotoxicity,comd,C0004391,Autophagy,celf,PubMed
NEG_MANIFESTATION_OF,C0596402,cytotoxicity,comd,C0007587,Cell Death,celf,PubMed
NEG_MANIFESTATION_OF,C0596402,cytotoxicity,comd,C0007620,Cell Survival,celf,PubMed
NEG_MANIFESTATION_OF,C0376358,Malignant neoplasm of prostate,neop,C0011065,Cessation of life,orgf,PubMed
NEG_MANIFESTATION_OF,C0002395,Alzheimer's Disease,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0311392,Physical findings,sosy,C0600688,Toxic effect,inpo,PubMed
NEG_MANIFESTATION_OF,C0011175,Dehydration,dsyn,C0043240,Wound Healing,orgf,PubMed
NEG_MANIFESTATION_OF,C0870949,Nest Building,bhvr,C0001807,Aggressive behavior,mobd,PubMed
NEG_MANIFESTATION_OF,C0004093,Asthenia,sosy,C0268731,Renal glomerular disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C1384666,hearing impairment,sosy,C1160185,transduction,orgf,PubMed
NEG_MANIFESTATION_OF,C0030305,Pancreatitis,dsyn,C0443146,Autoimmune,patf,PubMed
NEG_MANIFESTATION_OF,C0012860,DNA Damage,comd,C0043240,Wound Healing,orgf,PubMed
NEG_MANIFESTATION_OF,C0443146,Autoimmune,patf,C0011847,Diabetes,dsyn,PubMed
NEG_MANIFESTATION_OF,C0443146,Autoimmune,patf,C0021655,Insulin Resistance,patf,PubMed
NEG_MANIFESTATION_OF,C0085207,"Diabetes, Gestational",dsyn,C0011847,Diabetes,dsyn,PubMed
NEG_MANIFESTATION_OF,C0085207,"Diabetes, Gestational",dsyn,C0021655,Insulin Resistance,patf,PubMed
NEG_MANIFESTATION_OF,C0085207,"Diabetes, Gestational",dsyn,C0443146,Autoimmune,patf,PubMed
NEG_MANIFESTATION_OF,C0020179,Huntington Disease,dsyn,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0023418,leukemia,neop,C0018952,Extramedullary Hematopoiesis,ortf,PubMed
NEG_MANIFESTATION_OF,C0023467,"Leukemia, Myelocytic, Acute",neop,C0018952,Extramedullary Hematopoiesis,ortf,PubMed
NEG_MANIFESTATION_OF,C0030193,Pain,sosy,C0265512,Bone island,cgab,PubMed
NEG_MANIFESTATION_OF,C0243083,associated disease,patf,C0021368,Inflammation,patf,PubMed
NEG_MANIFESTATION_OF,C0028778,Obstruction,patf,C0006826,Malignant Neoplasms,neop,PubMed
NEG_MANIFESTATION_OF,C0011854,"Diabetes Mellitus, Insulin-Dependent",dsyn,C0011847,Diabetes,dsyn,PubMed
NEG_MANIFESTATION_OF,C0012634,Disease,dsyn,C0007587,Cell Death,celf,PubMed
NEG_MANIFESTATION_OF,C0000833,Abscess,patf,C0748159,PULMONARY INVOLVEMENT,dsyn,PubMed
NEG_MANIFESTATION_OF,C0041295,Tuberculoma,dsyn,C0748159,PULMONARY INVOLVEMENT,dsyn,PubMed
NEG_MANIFESTATION_OF,C0009566,Complication,patf,C0600688,Toxic effect,inpo,PubMed
NEG_MANIFESTATION_OF,C0281773,Acute glaucoma,dsyn,C0162678,Neurofibromatoses,neop,PubMed
NEG_MANIFESTATION_OF,C0333293,Healing ulcer,acab,C0205769,Myxopapillary ependymoma,neop,PubMed
NEG_MANIFESTATION_OF,C0036572,Seizures,sosy,C0007587,Cell Death,celf,PubMed
NEG_MANIFESTATION_OF,C1457887,Symptoms,sosy,C0014272,Energy Metabolism,phsf,PubMed
NEG_MANIFESTATION_OF,C0029456,Osteoporosis,dsyn,C0005974,Bone Resorption,ortf,PubMed
NEG_MANIFESTATION_OF,C0596263,Carcinogenesis,neop,C0596611,Gene Mutation,genf,PubMed
NEG_MANIFESTATION_OF,C0024232,Lymphatic Metastasis,neop,C0007102,Malignant tumor of colon,neop,PubMed
NEG_MANIFESTATION_OF,C0332448,Infiltration,patf,C0007102,Malignant tumor of colon,neop,PubMed
NEG_MANIFESTATION_OF,C0039082,Syndrome,dsyn,C1155661,Mismatch Repair,genf,PubMed
NEG_MANIFESTATION_OF,C0020538,Hypertensive disease,dsyn,C0037083,Signal Transduction,celf,PubMed
NEG_MANIFESTATION_OF,C0457193,Soft tissue mass,anab,C0278619,Extramedullary Plasmacytoma,neop,PubMed
NEG_MANIFESTATION_OF,C0457193,Soft tissue mass,anab,C0026764,Multiple Myeloma,neop,PubMed
NEG_MANIFESTATION_OF,C0034068,Pulmonary Eosinophilia,dsyn,C0015219,Evolution,genf,PubMed
NEG_MANIFESTATION_OF,C0027651,Neoplasm,neop,C0281947,"Dysfunction, pituitary",patf,PubMed
NEG_MANIFESTATION_OF,C0596402,cytotoxicity,comd,C0011065,Cessation of life,orgf,PubMed
NEG_MANIFESTATION_OF,C0443146,Autoimmune,patf,C0027651,Neoplasm,neop,PubMed
NEG_MANIFESTATION_OF,C0020179,Huntington Disease,dsyn,C0598501,Chromosome Pairing,celf,PubMed
NEG_MANIFESTATION_OF,C0021368,Inflammation,patf,C0338831,Manic,mobd,PubMed
NEG_MANIFESTATION_OF,C1458155,Mammary Neoplasms,neop,C0079758,"Lymphoma, Mixed-Cell, Follicular",neop,PubMed
NEG_MANIFESTATION_OF,C0042560,Vertebral Artery Insufficiency,dsyn,C0038454,Cerebrovascular accident,dsyn,PubMed
NEG_MANIFESTATION_OF,C0039082,Syndrome,dsyn,C0014544,Epilepsy,dsyn,PubMed
NEG_MANIFESTATION_OF,C0039082,Syndrome,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0476474,[D]Persistent fever,patf,C0014121,Bacterial Endocarditis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0030521,Parathyroid Neoplasms,neop,C0015283,Exocytosis,celf,PubMed
NEG_MANIFESTATION_OF,C0153999,Benign neoplasm of uterus NOS,neop,C0598309,genotoxicity,comd,PubMed
NEG_MANIFESTATION_OF,C0022876,"Obstetric Labor, Premature",dsyn,C0079103,Cervical Dilatation,ortf,PubMed
NEG_MANIFESTATION_OF,C1134719,"Carcinoma, Ductal, Breast",neop,C0027651,Neoplasm,neop,PubMed
NEG_MANIFESTATION_OF,C1563937,Atherogenesis,patf,C0018799,Heart Diseases,dsyn,PubMed
NEG_MANIFESTATION_OF,C0678213,"Hydatidiform Mole, Complete",neop,C0015914,Fertilization,orgf,PubMed
NEG_MANIFESTATION_OF,C1511667,DNA Double Strand Break,comd,C0034865,"Recombination, Genetic",genf,PubMed
NEG_MANIFESTATION_OF,C0011991,Diarrhea,sosy,C0017127,Gastric Emptying,ortf,PubMed
NEG_MANIFESTATION_OF,C0011991,Diarrhea,sosy,C0232572,Gastric motility,ortf,PubMed
NEG_MANIFESTATION_OF,C0016412,Folic Acid Deficiency,dsyn,C0443146,Autoimmune,patf,PubMed
NEG_MANIFESTATION_OF,C0497327,Dementia,mobd,C0235946,Cerebral atrophy,dsyn,PubMed
NEG_MANIFESTATION_OF,C0002940,Aneurysm,anab,C0004153,Atherosclerosis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0007097,Carcinoma,neop,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0020522,Delayed Hypersensitivity,patf,C0020966,"Immunity, Cellular",orgf,PubMed
NEG_MANIFESTATION_OF,C0439857,Dependence,mobd,C0043240,Wound Healing,orgf,PubMed
NEG_MANIFESTATION_OF,C0027651,Neoplasm,neop,C1519689,Tumor Promotion,neop,PubMed
NEG_MANIFESTATION_OF,C0349489,Fetal Hypoxia,dsyn,C0232910,Teratogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0021655,Insulin Resistance,patf,C0021368,Inflammation,patf,PubMed
NEG_MANIFESTATION_OF,C0085732,Ability,orga,C1155660,DNA Replication Proofreading,genf,PubMed
NEG_MANIFESTATION_OF,C1457887,Symptoms,sosy,C0235172,Reaction neurotic,mobd,PubMed
NEG_MANIFESTATION_OF,C0028754,Obesity,dsyn,C0597987,Energy Balance,orgf,PubMed
NEG_MANIFESTATION_OF,C0006826,Malignant Neoplasms,neop,C0598309,genotoxicity,comd,PubMed
NEG_MANIFESTATION_OF,C1519689,Tumor Promotion,neop,C0598309,genotoxicity,comd,PubMed
NEG_MANIFESTATION_OF,C0178554,cocarcinogen,patf,C0043240,Wound Healing,orgf,PubMed
NEG_MANIFESTATION_OF,C0006826,Malignant Neoplasms,neop,C0032961,Pregnancy,orgf,PubMed
NEG_MANIFESTATION_OF,C0026272,Mixed Connective Tissue Disease,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C1457887,Symptoms,sosy,C0020538,Hypertensive disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0699748,Pathogenesis,patf,C0443146,Autoimmune,patf,PubMed
NEG_MANIFESTATION_OF,C0544461,Inactivation,comd,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0858970,Carcinogenicity,neop,C0598309,genotoxicity,comd,PubMed
NEG_MANIFESTATION_OF,C1155266,Inflammatory Response,patf,C0009566,Complication,patf,PubMed
NEG_MANIFESTATION_OF,C0699748,Pathogenesis,patf,C0027721,Lipoid nephrosis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0311392,Physical findings,sosy,C0042568,Vertebrobasilar Insufficiency,dsyn,PubMed
NEG_MANIFESTATION_OF,C0036439,"Scoliosis, unspecified",anab,C0018270,Growth,orgf,PubMed
NEG_MANIFESTATION_OF,C0006826,Malignant Neoplasms,neop,C0596263,Carcinogenesis,neop,PubMed
NEG_MANIFESTATION_OF,C0020507,Hyperplasia,patf,C0311437,Exudation,ortf,PubMed
NEG_MANIFESTATION_OF,C0022116,Ischemia,dsyn,C0161479,Nerve injury NOS,inpo,PubMed
NEG_MANIFESTATION_OF,C0600501,Base Pair Mismatch,comd,C0002345,Alternative Splicing,genf,PubMed
NEG_MANIFESTATION_OF,C0151747,Renal tubular disorder,dsyn,C0017980,"Glycosuria, Renal",dsyn,PubMed
NEG_MANIFESTATION_OF,C0037286,Skin Neoplasms,neop,C0598309,genotoxicity,comd,PubMed
NEG_MANIFESTATION_OF,C0489786,Height,orga,C0234112,Facilitation,ortf,PubMed
NEG_MANIFESTATION_OF,C0948192,Primary infection NOS,dsyn,C0042769,Virus Diseases,dsyn,PubMed
NEG_MANIFESTATION_OF,C0006271,Bronchiolitis,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0494165,Secondary malignant neoplasm of liver,neop,C0035335,Retinoblastoma,neop,PubMed
NEG_MANIFESTATION_OF,C0686619,Secondary malignant neoplasm of lymph node,neop,C0035335,Retinoblastoma,neop,PubMed
NEG_MANIFESTATION_OF,C0022104,Irritable Bowel Syndrome,dsyn,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0234535,"Seizures, Clonic",dsyn,C0014553,Absence Epilepsy,dsyn,PubMed
NEG_MANIFESTATION_OF,C0025162,"Megacolon, Toxic",dsyn,C0699748,Pathogenesis,patf,PubMed
NEG_MANIFESTATION_OF,C0002871,Anemia,dsyn,C0231542,Bone function,ortf,PubMed
NEG_MANIFESTATION_OF,C0439857,Dependence,mobd,C0018270,Growth,orgf,PubMed
NEG_MANIFESTATION_OF,C0020255,Hydrocephalus,dsyn,C0018270,Growth,orgf,PubMed
NEG_MANIFESTATION_OF,C0019189,"Hepatitis, Chronic",dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0023890,Liver Cirrhosis,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0267797,Acute hepatitis,dsyn,C0012634,Disease,dsyn,PubMed
NEG_MANIFESTATION_OF,C0455280,Plasma glucose result,lbtr,C0021655,Insulin Resistance,patf,PubMed
NEG_MANIFESTATION_OF,C0024228,Lymphatic Diseases,dsyn,C0041296,Tuberculosis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0346308,Pituitary macroadenoma,neop,C0041296,Tuberculosis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0243066,Atresia,cgab,C0021368,Inflammation,patf,PubMed
NEG_MANIFESTATION_OF,C0028778,Obstruction,patf,C0020461,hyperkalemia,patf,PubMed
NEG_MANIFESTATION_OF,C0206663,"Neuroectodermal Tumor, Primitive",neop,C0027627,Neoplasm Metastasis,neop,PubMed
NEG_MANIFESTATION_OF,C0007820,Cerebrovascular Disorders,patf,C0340515,Myocardial dysfunction,patf,PubMed
NEG_MANIFESTATION_OF,C0000833,Abscess,patf,C0451641,Urolithiasis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0016169,pathologic fistula,anab,C0451641,Urolithiasis,dsyn,PubMed
NEG_MANIFESTATION_OF,C0233794,Memory impairment,mobd,C0234156,Static reflex of Magnus and de Kleijn,ortf,PubMed
NEG_MANIFESTATION_OF,C0018790,Heart Arrest,patf,C0428908,Sinus node dysfunction,patf,PubMed
NEG_MANIFESTATION_OF,C0349610,TUR syndrome,lbtr,C0019054,hemolysis,celf,PubMed
NEG_MANIFESTATION_OF,C0009566,Complication,patf,C0026882,Mutation,genf,PubMed
NEG_MANIFESTATION_OF,C0027540,Necrosis,patf,C0027651,Neoplasm,neop,PubMed
NEG_MANIFESTATION_OF,C0001418,Adenocarcinoma,neop,C0006826,Malignant Neoplasms,neop,PubMed
NEG_MANIFESTATION_OF,C0149925,Small cell carcinoma of lung,neop,C0006826,Malignant Neoplasms,neop,PubMed
NEG_MANIFESTATION_OF,C0027932,Neurotic Disorders,mobd,C0033975,Psychotic Disorders,mobd,PubMed
NEG_MANIFESTATION_OF,C0006826,Malignant Neoplasms,neop,C0004623,Bacterial Infections,dsyn,PubMed
NEG_MANIFESTATION_OF,C0332482,Abnormal shape,anab,C1140999,Contraction,patf,PubMed
NEG_MANIFESTATION_OF,C0011071,"Death, Sudden",patf,C0002792,Anaphylaxis,patf,PubMed
NEG_MANIFESTATION_OF,C0013604,Edema,patf,C0596868,lymph flow,ortf,PubMed
NEG_MANIFESTATION_OF,C0393711,Anoxic seizure,dsyn,C0014544,Epilepsy,dsyn,PubMed
NEG_MANIFESTATION_OF,C0151744,Myocardial Ischemia,dsyn,C0026649,Movement,orgf,PubMed
NEG_MANIFESTATION_OF,C0221224,Invagination,anab,C0678727,Primordium,ortf,PubMed
NEG_MANIFESTATION_OF,C0025362,Mental Retardation,mobd,C0019163,Hepatitis B,dsyn,PubMed
NEG_MANIFESTATION_OF,C0677043,Histopathology,patf,C0026255,Mitosis,celf,PubMed
NEG_MANIFESTATION_OF,C0025202,melanoma,neop,C0011884,Diabetic Retinopathy,dsyn,PubMed
NEG_MANIFESTATION_OF,C0030193,Pain,sosy,C0679453,problem; personality,mobd,PubMed
NEG_MANIFESTATION_OF,C0027651,Neoplasm,neop,C1519670,Tumor Angiogenesis,neop,PubMed
NEG_MANIFESTATION_OF,C0030193,Pain,sosy,C0026649,Movement,orgf,PubMed
NEG_MANIFESTATION_OF,C0030193,Pain,sosy,C0439824,Verbal,orgf,PubMed
NEG_MANIFESTATION_OF,C0001779,Age,orga,C0001811,Aging,orgf,PubMed
NEG_MANIFESTATION_OF,C0008370,Cholestasis,dsyn,C0025962,Microcirculation,ortf,PubMed
