PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,Database
same_as,C0038734,Sulfhydryl Compounds,orch,C0048336,4-hydroxycyclophosphamide,bacs,PubMed
same_as,C0025382,Mephobarbital,orch,C0031412,Phenobarbital,orch,PubMed
same_as,C0086140,Dextran,bacs,C0036774,"Serum Albumin, Bovine",aapp,PubMed
same_as,C0019588,Histamine,nsba,C0012694,Cromolyn Sodium,orch,PubMed
same_as,C0206232,Nadroparin,carb,C0019139,"Heparin, Low-Molecular-Weight",carb,PubMed
same_as,C0055011,cefpodoxime,antb,C0007561,Ceftriaxone,antb,PubMed
same_as,C0006400,Bupivacaine,orch,C0033308,Progesterone,horm,PubMed
same_as,C0053799,Bisoprolol,orch,C0014025,Enalapril,aapp,PubMed
same_as,C0068700,Nicorandil,orch,C0022252,Isosorbide Dinitrate,carb,PubMed
same_as,C0066880,msDNA,nnon,C0066880,msDNA,nnon,PubMed
same_as,C0729218,FK-506,orch,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0008466,Chondroitin Sulfates,bacs,C0033692,Proteoglycan,aapp,PubMed
same_as,C0017725,Glucose,bacs,C0061418,Glucose-6-Phosphate,bacs,PubMed
same_as,C0597451,silver chloride electrode,medd,C0597256,platinum electrode,medd,PubMed
same_as,C0052585,sparfloxacin,antb,C0055856,Clarithromycin,antb,PubMed
same_as,C0013227,Pharmaceutical Preparations,phsu,C0032042,Placebos,medd,PubMed
same_as,C0066286,methyl tert-butyl ether,orch,C0450442,Agent,chvf,PubMed
same_as,C0001128,Acids,chem,C0022949,Lactose,bacs,PubMed
same_as,C0073435,"RNA, recombinant",nnon,C0035668,RNA,bacs,PubMed
same_as,C0022023,Ions,elii,C0010505,Cyanides,inch,PubMed
same_as,C0013618,Edetic Acid,irda,C0009968,Copper,bacs,PubMed
same_as,C0004185,Atomizers,medd,C0004185,Atomizers,medd,PubMed
same_as,C0022634,Ketones,orch,C0185115,Extraction,topp,PubMed
same_as,C0007974,Chelating Agents,irda,C0007974,Chelating Agents,irda,PubMed
same_as,C0450442,Agent,chvf,C0000665,Oxyquinoline,irda,PubMed
same_as,C0003232,Antibiotics,antb,C0032539,Polymyxins,aapp,PubMed
same_as,C0279023,chemosensitization/potentiation,topp,C0279023,chemosensitization/potentiation,topp,PubMed
same_as,C0071097,pioglitazone,orch,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0378091,roxatidine,orch,C0771830,roxatidine acetate hydrochloride,orch,PubMed
same_as,C0025153,Mefloquine,orch,C0936150,co-artemether,orch,PubMed
same_as,C0301026,Butene,orch,C0301026,Butene,orch,PubMed
same_as,C0077844,Uracil phosphoribosyltransferase,aapp,C0016278,Flucytosine,nnon,PubMed
same_as,C0014563,Epinephrine,horm,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0180860,Filters,medd,C0180860,Filters,medd,PubMed
same_as,C0354604,Oral anticoagulants,orch,C0043031,Warfarin,hops,PubMed
same_as,C0600627,Heavy Ions,elii,C0022023,Ions,elii,PubMed
same_as,C0072074,Profilins,aapp,C0596973,monomer,chvs,PubMed
same_as,C0772162,AROMATICS,orch,C0311474,"DNA, Double-Stranded",bacs,PubMed
same_as,C0031678,Phosphoric Monoester Hydrolases,aapp,C0033640,PROTEIN KINASE,aapp,PubMed
same_as,C0013938,Embryo Transfer,topp,C0012010,Diazepam,orch,PubMed
same_as,C0626053,sural,phsu,C0626053,sural,phsu,PubMed
same_as,C0354604,Oral anticoagulants,orch,C1096489,Vitamin K antagonist,topp,PubMed
same_as,C0032821,Potassium,bacs,C0037473,Sodium,bacs,PubMed
same_as,C0003232,Antibiotics,antb,C0040808,Treatment Protocols,resa,PubMed
same_as,C0003281,anticoagulation,topp,C0725449,CVC,medd,PubMed
same_as,C0302934,Fullerenes,chvs,C0872351,monolayer,clnd,PubMed
same_as,C0040808,Treatment Protocols,resa,C0040808,Treatment Protocols,resa,PubMed
same_as,C0015075,Ethylene,orch,C0015075,Ethylene,orch,PubMed
same_as,C0220903,purine,orch,C0043456,Zeatin,bacs,PubMed
same_as,C0001046,Acetylcholinesterase Inhibitors,phsu,C0013227,Pharmaceutical Preparations,phsu,PubMed
same_as,C1101838,itavastatin,orch,C0286651,atorvastatin,orch,PubMed
same_as,C0076736,titanium nickelide,bodm,C0002154,Alloys,bodm,PubMed
same_as,C0599237,Psychodynamic therapy,topp,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0008203,Chlorides,inch,C0028135,Nitrite Reductase,aapp,PubMed
same_as,C0023689,Ligase,aapp,C0936060,indoleacetic acid,horm,PubMed
same_as,C0119025,gellan,carb,C0036140,Salts,chvs,PubMed
same_as,C0035546,Ribonucleosides,nnon,C0043456,Zeatin,bacs,PubMed
same_as,C0086860,Promoter (Genetics),bacs,C0017725,Glucose,bacs,PubMed
same_as,C0004409,Auxins,bacs,C0017110,Gases,chvs,PubMed
same_as,C0034861,Recombinant Proteins,aapp,C0023810,Lipopolysaccharides,lipd,PubMed
same_as,C0055819,Citric Acid,bacs,C0755813,SKAP55-related protein,aapp,PubMed
same_as,C0013089,Doxorubicin,antb,C0013089,Doxorubicin,antb,PubMed
same_as,C0185098,Bypass graft,topp,C0543467,Operative Surgical Procedures,topp,PubMed
same_as,C0001771,Agar,carb,C0001771,Agar,carb,PubMed
same_as,C0002421,Ambroxol,orch,C0054201,Budesonide,phsu,PubMed
same_as,C0033308,Progesterone,horm,C0033308,Progesterone,horm,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0011892,Heroin,hops,PubMed
same_as,C0017428,Genome,gngm,C0012854,DNA,bacs,PubMed
same_as,C0017245,Gemfibrozil,lipd,C0055856,Clarithromycin,antb,PubMed
same_as,C0049579,N6-furfuryladenine,nnon,C0049579,N6-furfuryladenine,nnon,PubMed
same_as,C0022023,Ions,elii,C0022023,Ions,elii,PubMed
same_as,C0023764,Lipase,aapp,C0039738,Thallium,elii,PubMed
same_as,C0144576,Paclitaxel,orch,C0144576,Paclitaxel,orch,PubMed
same_as,C0040613,Tranexamic Acid,orch,C0000608,6-Aminocaproic Acid,aapp,PubMed
same_as,C0003304,Antifibrinolytic Agents,phsu,C0000608,6-Aminocaproic Acid,aapp,PubMed
same_as,C0039950,Thiosulfates,inch,C0038720,"Sulfates, Inorganic",inch,PubMed
same_as,C0002302,alpha-Melanocyte stimulating hormone,aapp,C0002302,alpha-Melanocyte stimulating hormone,aapp,PubMed
same_as,C0003280,Anticoagulants,phsu,C0043031,Warfarin,hops,PubMed
same_as,C1172779,Endocannabinoids,bacs,C0039663,Tetrahydrocannabinol,orch,PubMed
same_as,C0037537,Sodium Oxybate,orch,C0012010,Diazepam,orch,PubMed
same_as,C1274136,Symptom control,topp,C0027360,Naltrexone,orch,PubMed
same_as,C0009214,Codeine,orch,C0026549,Morphine,orch,PubMed
same_as,C0035701,Ribosomal RNA,bacs,C0035711,Transfer RNA,bacs,PubMed
same_as,C0013227,Pharmaceutical Preparations,phsu,C0013227,Pharmaceutical Preparations,phsu,PubMed
same_as,C0012854,DNA,bacs,C0006812,Camptothecin,orch,PubMed
same_as,C0582263,Structural protein,aapp,C0033684,Proteins,aapp,PubMed
same_as,C0182400,Probes,medd,C0339897,Transjugular intrahepatic portosystemic shunt procedure,topp,PubMed
same_as,C0066510,Antimicrobial Cationic Peptides,aapp,C0016485,Food Preservatives,chvf,PubMed
same_as,C0206374,Manganese Compounds,inch,C0054666,carbene,orch,PubMed
same_as,C0057165,dazomet,orch,C0066230,methyl bromide,hops,PubMed
same_as,C0767393,TALL-1 protein,aapp,C0243076,antagonists,chvf,PubMed
same_as,C0728940,Excision,topp,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0039991,Thoracotomy,topp,C0728940,Excision,topp,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0206075,Hemodiafiltration,topp,PubMed
same_as,C0180979,Frame,medd,C0180979,Frame,medd,PubMed
same_as,C0043047,Water,inch,C0597488,solute,chvs,PubMed
same_as,C0012854,DNA,bacs,C0028630,Nucleotides,nnon,PubMed
same_as,C0439241,deciliter,qnco,C0044588,"1-phenyl-3,3-dimethyltriazene",orch,PubMed
same_as,C0013227,Pharmaceutical Preparations,phsu,C0040808,Treatment Protocols,resa,PubMed
same_as,C0032521,Polymers,bodm,C0596973,monomer,chvs,PubMed
same_as,C0246421,letrozole,orch,C0009008,Clomiphene,orch,PubMed
same_as,C0166415,PPAR alpha,aapp,C0166415,PPAR alpha,aapp,PubMed
same_as,C0450442,Agent,chvf,C0043031,Warfarin,hops,PubMed
same_as,C0032535,Polymyxin B,aapp,C0009429,Combined Modality Therapy,topp,PubMed
same_as,C0001963,Methanol,hops,C0001963,Methanol,hops,PubMed
same_as,C0012503,Dioxins,hops,C1552211,Maxillary right third molar mesial prosthesis,medd,PubMed
same_as,C0123931,irinotecan,orch,C0069717,oxaliplatin,orch,PubMed
same_as,C1101610,MicroRNAs,bacs,C1101610,MicroRNAs,bacs,PubMed
same_as,C0597177,particle,chvs,C0043047,Water,inch,PubMed
same_as,C0282641,Transgenes,gngm,C1520007,Viral Vector,phsu,PubMed
same_as,C0085590,catheter device,medd,C0035139,Surgical Replantation,topp,PubMed
same_as,C0019652,Histones,aapp,C1519595,Transcript,nnon,PubMed
same_as,C0444626,Crystal Structure,chvs,C0031916,Pigment,chvf,PubMed
same_as,C0183210,Sensors,medd,C0012854,DNA,bacs,PubMed
same_as,C0035711,Transfer RNA,bacs,C0073243,RNase P,aapp,PubMed
same_as,C0035711,Transfer RNA,bacs,C0035668,RNA,bacs,PubMed
same_as,C0013227,Pharmaceutical Preparations,phsu,C0021493,"Injections, Intraperitoneal",topp,PubMed
same_as,C0000983,Acetic Acid,irda,C0127615,mesalamine,aapp,PubMed
same_as,C0380393,ziprasidone,orch,C0032042,Placebos,medd,PubMed
same_as,C0860124,Laser prostatectomy,topp,C0040771,Transurethral Resection of Prostate,topp,PubMed
same_as,C0180392,Detectors,medd,C0180392,Detectors,medd,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0939537,Imatinib mesylate,orch,PubMed
same_as,C0939537,Imatinib mesylate,orch,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0041485,Tyrosine,aapp,C0030956,Peptides,aapp,PubMed
same_as,C0023779,Lipids,lipd,C0058657,dolichol monophosphate,lipd,PubMed
same_as,C0450442,Agent,chvf,C0450442,Agent,chvf,PubMed
same_as,C0796392,bevacizumab,aapp,C0450442,Agent,chvf,PubMed
same_as,C1293130,Stabilization,topp,C0022023,Ions,elii,PubMed
same_as,C0007648,Cellulose,bacs,C0440257,Synthetic polymer,bodm,PubMed
same_as,C0677965,Video-Assisted Surgery,topp,C0348025,Open approach,topp,PubMed
same_as,C0243071,Analog,chvs,C0949312,Galanthamine Hydrobromide,orch,PubMed
same_as,C1511790,Detection,topp,C0597177,particle,chvs,PubMed
same_as,C0020196,Hyaluronic Acid,bacs,C0014927,Estriol,horm,PubMed
same_as,C0061746,glycylsarcosine,aapp,C0012512,Dipeptides,aapp,PubMed
same_as,C0008405,Choline,bacs,C1553662,Mandibular left central incisor abutment,medd,PubMed
same_as,C0243192,agonists,phsu,C0243076,antagonists,chvf,PubMed
same_as,C0079460,Granulocyte-Macrophage Colony-Stimulating Factor,aapp,C0376563,Recombinant Granulocyte-Macrophage Colony-Stimulating Factors,aapp,PubMed
same_as,C0058516,divinyl sulfone,orch,C0074447,Shiga Toxin,hops,PubMed
same_as,C0022023,Ions,elii,C0043481,Zinc,bacs,PubMed
same_as,C0025219,Melatonin,horm,C0005064,Benzodiazepines,orch,PubMed
same_as,C0243077,inhibitors,chvf,C0010505,Cyanides,inch,PubMed
same_as,C0394162,Deep Brain Stimulation,topp,C0394162,Deep Brain Stimulation,topp,PubMed
same_as,C0007009,Carbon,elii,C0772162,AROMATICS,orch,PubMed
same_as,C0025153,Mefloquine,orch,C0595490,malarone,orch,PubMed
same_as,C0003316,Epitopes,imft,C0288672,abciximab,aapp,PubMed
same_as,C0026045,Microtubule-Associated Proteins,aapp,C0026045,Microtubule-Associated Proteins,aapp,PubMed
same_as,C0061465,Glutamate Receptor,aapp,C0017725,Glucose,bacs,PubMed
same_as,C0058056,dihydrocodeine,orch,C0040610,Tramadol,orch,PubMed
same_as,C0009214,Codeine,orch,C0040610,Tramadol,orch,PubMed
same_as,C0872285,therapeutic protein,phsu,C0598391,Protein Replacement Therapy,topp,PubMed
same_as,C0057916,dienogest,horm,C0085935,Buserelin Acetate,aapp,PubMed
same_as,C0002772,"Analgesics, Opioid",orch,C0026549,Morphine,orch,PubMed
same_as,C0006405,Buprenorphine,orch,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0013227,Pharmaceutical Preparations,phsu,C0019139,"Heparin, Low-Molecular-Weight",carb,PubMed
same_as,C0040661,Transducers,medd,C0752312,Mitogen-Activated Protein Kinases,aapp,PubMed
same_as,C0543467,Operative Surgical Procedures,topp,C0039991,Thoracotomy,topp,PubMed
same_as,C0036075,salicylate,orch,C0030054,Oxygen,elii,PubMed
same_as,C0969677,alpha Tocopherol,lipd,C0087163,Levocarnitine,orch,PubMed
same_as,C0016360,Fluorouracil,nnon,C0002475,Mitomycin,antb,PubMed
same_as,C0179323,Blades,medd,C0179323,Blades,medd,PubMed
same_as,C0079189,cytokine,aapp,C1519886,Vaccine Adjuvant,chvf,PubMed
same_as,C0052796,Azithromycin,antb,C0060400,Cefixime,antb,PubMed
same_as,C1271447,Selective laser trabeculoplasty,topp,C0418981,Medical therapy,topp,PubMed
same_as,C0024002,Lorazepam,orch,C0026056,Midazolam,orch,PubMed
same_as,C0026056,Midazolam,orch,C0024002,Lorazepam,orch,PubMed
same_as,C0024002,Lorazepam,orch,C0003286,Anticonvulsants,phsu,PubMed
same_as,C1616742,Flavocoxid,phsu,C0027396,Naproxen,orch,PubMed
same_as,C0013216,Pharmacotherapy,topp,C1515119,Systemic Therapy,topp,PubMed
same_as,C0013089,Doxorubicin,antb,C0013227,Pharmaceutical Preparations,phsu,PubMed
same_as,C0086555,Licorice,orch,C0019932,Hormones,horm,PubMed
same_as,C0076958,trenbolone acetate,phsu,C0167626,estradiol 3-benzoate,horm,PubMed
same_as,C0032042,Placebos,medd,C0003364,Antihypertensive Agents,phsu,PubMed
same_as,C0040732,Transplantation,topp,C0844767,Fat graft,topp,PubMed
same_as,C0032042,Placebos,medd,C0043047,Water,inch,PubMed
same_as,C0966511,humanin,aapp,C0966511,humanin,aapp,PubMed
same_as,C0042398,Nasal Decongestants,phsu,C0014563,Epinephrine,horm,PubMed
same_as,C0001128,Acids,chem,C0038784,Sulfuric acid,inch,PubMed
same_as,C0086225,Enteral Feeding,topp,C0086225,Enteral Feeding,topp,PubMed
same_as,C0559680,Intravenous antibiotic therapy,topp,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0002154,Alloys,bodm,C0491850,"MAGNET, PERMANENT",medd,PubMed
same_as,C0175723,Bands,medd,C0175723,Bands,medd,PubMed
same_as,C0347988,"Metals, Heavy",elii,C0025424,Mercury,elii,PubMed
same_as,C0036773,Serum Albumin,aapp,C0043031,Warfarin,hops,PubMed
same_as,C0022614,Ketamine,orch,C0013806,Electroconvulsive Therapy,topp,PubMed
same_as,C0002921,Local anesthesia,topp,C0002915,General Anesthesia,topp,PubMed
same_as,C0030956,Peptides,aapp,C0002520,Amino Acids,aapp,PubMed
same_as,C0025424,Mercury,elii,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0043481,Zinc,bacs,C0054418,cadmium telluride,hops,PubMed
same_as,C0013227,Pharmaceutical Preparations,phsu,C0005522,Biological Products,bacs,PubMed
same_as,C0016575,Formazans,irda,C0262879,Scanning/Transmission Electron Microscopes,medd,PubMed
same_as,C0038636,Sucrose,bacs,C0007004,Carbohydrates,carb,PubMed
same_as,C0025598,Metformin,orch,C0021641,Insulin,aapp,PubMed
same_as,C0006233,Bromodeoxyuridine,nnon,C0004409,Auxins,bacs,PubMed
same_as,C0181532,"Laser Delivery Systems, Waveguide",medd,C0181532,"Laser Delivery Systems, Waveguide",medd,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0003232,Antibiotics,antb,PubMed
same_as,C0042010,Uridine Triphosphate,bacs,C0023810,Lipopolysaccharides,lipd,PubMed
same_as,C0041078,Triose-Phosphate Isomerase,aapp,C0041078,Triose-Phosphate Isomerase,aapp,PubMed
same_as,C0013227,Pharmaceutical Preparations,phsu,C0003290,"Antidepressive Agents, Tricyclic",orch,PubMed
same_as,C0676831,basiliximab,aapp,C1562036,Calcineurin inhibitor,phsu,PubMed
same_as,C0444626,Crystal Structure,chvs,C0872351,monolayer,clnd,PubMed
same_as,C1277289,Stroke prevention,topp,C0043031,Warfarin,hops,PubMed
same_as,C0450442,Agent,chvf,C0049065,5-aza-2'-deoxycytidine,nnon,PubMed
same_as,C0002520,Amino Acids,aapp,C0002520,Amino Acids,aapp,PubMed
same_as,C0180459,Disks,medd,C0755892,sorgoleone,orch,PubMed
same_as,C0059872,etomoxir,orch,C0059872,etomoxir,orch,PubMed
same_as,C0936148,posaconazole,orch,C0016277,Fluconazole,orch,PubMed
same_as,C0220806,Chemicals,chem,C0178555,cofactor,bacs,PubMed
same_as,C0302189,Cell Therapy,topp,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0007202,Cardiopulmonary Bypass,topp,C0185792,Incision of sternum,topp,PubMed
same_as,C0008260,Chlorophyll,bacs,C0012258,Digitoxin,bacs,PubMed
same_as,C0039290,Tandem Repeat Sequences,bacs,C0028630,Nucleotides,nnon,PubMed
same_as,C0051767,amsonic acid,orch,C0051235,allyl sulfide,orch,PubMed
same_as,C0001962,Ethanol,orch,C0000975,Acetate,orch,PubMed
same_as,C0021753,Interleukin-1 beta,aapp,C0023810,Lipopolysaccharides,lipd,PubMed
same_as,C0033567,Epoprostenol,bacs,C0028128,Nitric Oxide,bacs,PubMed
same_as,C0030054,Oxygen,elii,C0018026,Gold,elii,PubMed
same_as,C0596448,dimer,chvs,C0061928,GTPase-Activating Proteins,aapp,PubMed
same_as,C0002771,Analgesics,phsu,C0026549,Morphine,orch,PubMed
same_as,C0162326,DNA Sequence,nnon,C0002520,Amino Acids,aapp,PubMed
same_as,C0033306,Progestins,horm,C0031516,Pheromone,bacs,PubMed
same_as,C0080356,Valproate,lipd,C0018546,Haloperidol,orch,PubMed
same_as,C0038766,Sulfonylurea Compounds,orch,C0019236,Herbicides,hops,PubMed
same_as,C0185115,Extraction,topp,C0391874,Manual extraction,topp,PubMed
same_as,C0011777,Dexamethasone,phsu,C0032952,Prednisone,horm,PubMed
same_as,C0059438,epigallocatechin gallate,orch,C0002059,Alkaline Phosphatase,aapp,PubMed
same_as,C0022023,Ions,elii,C0262879,Scanning/Transmission Electron Microscopes,medd,PubMed
same_as,C0393022,rituximab,aapp,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0003241,Antibodies,aapp,C0360714,Hydroxymethylglutaryl-CoA Reductase Inhibitors,orch,PubMed
same_as,C0074002,salsolinol,orch,C0013030,Dopamine,nsba,PubMed
same_as,C0004409,Auxins,bacs,C0243077,inhibitors,chvf,PubMed
same_as,C0032216,Play Therapy,topp,C0059395,Entonox,inch,PubMed
same_as,C0220926,thiocyanate,inch,C0054427,cyclophosphamide/doxorubicin/fluorouracil protocol,topp,PubMed
same_as,C0066801,morin,orch,C0034392,Quercetin,orch,PubMed
same_as,C0036720,Serine,aapp,C0017890,Glycine,aapp,PubMed
same_as,C0022614,Ketamine,orch,C0022614,Ketamine,orch,PubMed
same_as,C0877137,Antiviral prophylaxis,topp,C0877137,Antiviral prophylaxis,topp,PubMed
same_as,C0596448,dimer,chvs,C0038774,Sulfur,elii,PubMed
same_as,C0003320,Antigens,bacs,C0042210,Vaccines,imft,PubMed
same_as,C0040808,Treatment Protocols,resa,C0006400,Bupivacaine,orch,PubMed
same_as,C0444626,Crystal Structure,chvs,C1449651,Amyloid Fibrils,aapp,PubMed
same_as,C0032950,prednisolone,phsu,C0032950,prednisolone,phsu,PubMed
same_as,C0178487,ascorbate,orch,C0302583,Iron,bacs,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0051692,amitraz,hops,PubMed
same_as,C0534301,rupatadine,orch,C0058895,ebastine,orch,PubMed
same_as,C0003018,Angiotensins,aapp,C0003009,Angiotensin II,aapp,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0393022,rituximab,aapp,PubMed
same_as,C0018282,Growth Inhibitors,bacs,C0123931,irinotecan,orch,PubMed
same_as,C0065331,lycopene,bacs,C0065331,lycopene,bacs,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0086024,Cobalamins,bacs,PubMed
same_as,C0014442,Enzymes,enzy,C0967988,"lipase B, Candida antarctica",aapp,PubMed
same_as,C0206460,Enoxaparin,carb,C0019134,Heparin,bacs,PubMed
same_as,C0003036,Aniline,hops,C0003036,Aniline,hops,PubMed
same_as,C0537551,Pramlintide,aapp,C0063684,Amylin,aapp,PubMed
same_as,C0071538,polydatin,orch,C0073096,resveratrol,orch,PubMed
same_as,C0006949,Carbamazepine,orch,C0087111,Therapeutic procedure,topp,PubMed
same_as,C0302934,Fullerenes,chvs,C0302934,Fullerenes,chvs,PubMed
same_as,C0002072,Alkanesulfonates,orch,C0393022,rituximab,aapp,PubMed
same_as,C0001962,Ethanol,orch,C0043375,Xylose,bacs,PubMed
same_as,C0024881,Mastectomy,topp,C0024881,Mastectomy,topp,PubMed
same_as,C0014713,Ergothioneine,bacs,C0017817,Glutathione,aapp,PubMed
same_as,C0076823,atomoxetine,orch,C0001648,Adrenergic Agonists,phsu,PubMed
same_as,C0019932,Hormones,horm,C0911014,ghrelin,aapp,PubMed
same_as,C0009003,Clofibric Acid,orch,C0031412,Phenobarbital,orch,PubMed
same_as,C0078641,xyloglucan,carb,C0007648,Cellulose,bacs,PubMed
same_as,C0003695,Arachidonic Acid,eico,C0032911,Praziquantel,orch,PubMed
same_as,C0003232,Antibiotics,antb,C0022209,isoniazid,orch,PubMed
same_as,C0065610,maltose tetrapalmitate,carb,C0655249,chlorotriphenylsilane,orch,PubMed
same_as,C0014628,Epoxide hydrolase,aapp,C0014628,Epoxide hydrolase,aapp,PubMed
same_as,C0048106,"4-benzamido-4'-isothiocyanostilbene-2,2'-disulfonate",orch,C0043016,Walkers,medd,PubMed
same_as,C0246421,letrozole,orch,C0243192,agonists,phsu,PubMed
same_as,C0062527,Hepatitis B Vaccines,imft,C0042196,Vaccination,topp,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0042196,Vaccination,topp,PubMed
same_as,C0049689,6-O-monoacetylmorphine,bacs,C0043047,Water,inch,PubMed
same_as,C0010412,Cold Therapy,topp,C0010412,Cold Therapy,topp,PubMed
same_as,C0145393,tetramethylammonium chloride,orch,C0041942,Urea,bacs,PubMed
same_as,C0379199,Ibandronate,orch,C0012544,Diphosphonates,opco,PubMed
same_as,C0007447,Cations,chvs,C0007447,Cations,chvs,PubMed
same_as,C0085155,Generic Drugs,phsu,C0013227,Pharmaceutical Preparations,phsu,PubMed
same_as,C0013806,Electroconvulsive Therapy,topp,C0040615,Antipsychotic Agents,phsu,PubMed
same_as,C0087111,Therapeutic procedure,topp,C0040615,Antipsychotic Agents,phsu,PubMed
same_as,C0005117,Berberine,orch,C0045093,gemcitabine,nnon,PubMed
same_as,C0179395,Bowls,medd,C0179395,Bowls,medd,PubMed
