PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,Database
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0014544,Epilepsy,dsyn,PubMed
NEG_PREVENTS,C0003232,Antibiotics,antb,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0301590,Increased calorie diet,topp,C0879626,Adverse effects,patf,PubMed
NEG_PREVENTS,C0184661,Procedures,hlca,C0038454,Cerebrovascular accident,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0725066,Advance,medd,C0151526,Premature Birth,patf,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0004364,Autoimmune Diseases,dsyn,PubMed
NEG_PREVENTS,C0003241,Antibodies,imft,C0004030,Aspergillosis,dsyn,PubMed
NEG_PREVENTS,C0022614,Ketamine,phsu,C0184567,Acute onset pain,sosy,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0036323,Schistosomiasis,dsyn,PubMed
NEG_PREVENTS,C0205991,"Immunization, Active",topp,C0035235,Respiratory Syncytial Virus Infections,dsyn,PubMed
NEG_PREVENTS,C0021968,Iodine,phsu,C0178874,Neoplasm progression,neop,PubMed
NEG_PREVENTS,C0459914,Conservative therapy,topp,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0035139,Surgical Replantation,topp,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C1610617,Burkholderia cepacia infection,dsyn,PubMed
NEG_PREVENTS,C1518010,Low Dose Radiation,topp,C0006826,Malignant Neoplasms,neop,PubMed
NEG_PREVENTS,C1518010,Low Dose Radiation,topp,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0242656,Disease Progression,patf,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0282402,Hormone replacement therapy,topp,C0007103,Malignant neoplasm of endometrium,neop,PubMed
NEG_PREVENTS,C0030956,Peptides,aapp,C0021375,"Inflammation, allergic",patf,PubMed
NEG_PREVENTS,C0023401,Leucine,bacs,C0026846,Muscular Atrophy,dsyn,PubMed
NEG_PREVENTS,C0127615,mesalamine,phsu,C0009319,Colitis,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0151526,Premature Birth,patf,PubMed
NEG_PREVENTS,C0051696,Amlodipine,orch,C1140999,Contraction,patf,PubMed
NEG_PREVENTS,C0595726,Leukotriene Antagonists,orch,C1140999,Contraction,patf,PubMed
NEG_PREVENTS,C0037943,Spinal Puncture,topp,C0270697,Post-Lumbar Puncture Headache,sosy,PubMed
NEG_PREVENTS,C0007876,Cesarean section,topp,C0042025,"Urinary Incontinence, Stress",dsyn,PubMed
NEG_PREVENTS,C0032582,Polypropylenes,orch,C0002793,Anaplasia,neop,PubMed
NEG_PREVENTS,C0032604,Polystyrenes,bodm,C0002793,Anaplasia,neop,PubMed
NEG_PREVENTS,C0522095,Long chain fatty acid,bacs,C0008679,Chronic Disease,dsyn,PubMed
NEG_PREVENTS,C0394162,Deep Brain Stimulation,topp,C0036572,Seizures,sosy,PubMed
NEG_PREVENTS,C0034809,Glucocorticoid Receptor,aapp,C0015934,Fetal Growth Retardation,patf,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0042769,Virus Diseases,dsyn,PubMed
NEG_PREVENTS,C0280274,Antiviral Therapy,topp,C0042769,Virus Diseases,dsyn,PubMed
NEG_PREVENTS,C0030049,Oxycodone,phsu,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0018801,Heart failure,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0014072,Experimental Autoimmune Encephalomyelitis,emod,PubMed
NEG_PREVENTS,C0021925,Intubation,topp,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0021925,Intubation,topp,C0281169,pulmonary complications,patf,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0879626,Adverse effects,patf,PubMed
NEG_PREVENTS,C0677829,Palifermin,phsu,C1568868,Oral Mucositis,dsyn,PubMed
NEG_PREVENTS,C0013216,Pharmacotherapy,topp,C1457887,Symptoms,sosy,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0543478,Residual Tumor,neop,PubMed
NEG_PREVENTS,C0242687,Early Intervention (Education),topp,C0019682,HIV,virs,PubMed
NEG_PREVENTS,C0037125,Silver,bacs,C0043250,Injury wounds,inpo,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C0006086,Braces-Orthopedic appliances,medd,C0024031,Low Back Pain,sosy,PubMed
NEG_PREVENTS,C0015259,Exercise,dora,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C0003241,Antibodies,aapp,C0016059,Fibrosis,patf,PubMed
NEG_PREVENTS,C0001047,Acetylcysteine,phsu,C0596402,cytotoxicity,comd,PubMed
NEG_PREVENTS,C0678823,parenteral administration,topp,C0376325,Hepatitis A Virus,virs,PubMed
NEG_PREVENTS,C0075151,stachydrine,aapp,C0282507,Heat Stress Disorders,inpo,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0028754,Obesity,dsyn,PubMed
NEG_PREVENTS,C0074769,sodium sulfate,phsu,C0235378,Hepatotoxicity,inpo,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0011847,Diabetes,dsyn,PubMed
NEG_PREVENTS,C0003244,"Antibodies, Bacterial",imft,C0024198,Lyme Disease,dsyn,PubMed
NEG_PREVENTS,C0596543,exoenzyme,aapp,C1140999,Contraction,patf,PubMed
NEG_PREVENTS,C0080093,N-Methyl-D-Aspartate Receptors,aapp,C0006114,Cerebral Edema,patf,PubMed
NEG_PREVENTS,C0380040,lamifiban,orch,C0040053,Thrombosis,patf,PubMed
NEG_PREVENTS,C0597357,receptor,aapp,C0042487,Venous Thrombosis,patf,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0277785,Functional disorder,patf,PubMed
NEG_PREVENTS,C0161872,Turbinectomy,topp,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0017817,Glutathione,aapp,C0596402,cytotoxicity,comd,PubMed
NEG_PREVENTS,C0036002,S-Adenosylmethionine,phsu,C0596402,cytotoxicity,comd,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C1384666,hearing impairment,sosy,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0032285,Pneumonia,dsyn,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0271429,Acute otitis media,dsyn,PubMed
NEG_PREVENTS,C0526950,ramosetron,phsu,C0027497,Nausea,sosy,PubMed
NEG_PREVENTS,C0013036,Dopaminergic Agents,phsu,C0426980,Motor symptoms,sosy,PubMed
NEG_PREVENTS,C0027360,Naltrexone,phsu,C0240958,pain; sciatic,sosy,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0016658,Fracture,inpo,PubMed
NEG_PREVENTS,C1261322,Assessment procedure,hlca,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0070410,perforin,bacs,C0011847,Diabetes,dsyn,PubMed
NEG_PREVENTS,C0035953,Running,dora,C0020429,Hyperalgesia,fndg,PubMed
NEG_PREVENTS,C0184661,Procedures,hlca,C0410808,Prosthetic joint infection,dsyn,PubMed
NEG_PREVENTS,C0853389,Postoperative analgesia,topp,C0030201,"Pain, Postoperative",sosy,PubMed
NEG_PREVENTS,C0026682,Mucins,bacs,C0043352,Xerostomia,dsyn,PubMed
NEG_PREVENTS,C0001551,Immunologic Adjuvants,imft,C0861876,Hepatoma recurrent,neop,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0861876,Hepatoma recurrent,neop,PubMed
NEG_PREVENTS,C0351669,Zinc salts,phsu,C1457887,Symptoms,sosy,PubMed
NEG_PREVENTS,C0031765,Phototherapy,topp,C0007114,Malignant neoplasm of skin,neop,PubMed
NEG_PREVENTS,C0394374,Vagotomy,topp,C0596263,Carcinogenesis,neop,PubMed
NEG_PREVENTS,C1512511,Human Papilloma Virus Vaccine,aapp,C0153382,Malignant neoplasm of oropharynx,neop,PubMed
NEG_PREVENTS,C0022625,Ketoconazole,orch,C0596402,cytotoxicity,comd,PubMed
NEG_PREVENTS,C0035976,Rutin,phsu,C0596402,cytotoxicity,comd,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0015672,Fatigue,sosy,PubMed
NEG_PREVENTS,C0072348,Protein C Inhibitor,bacs,C0032285,Pneumonia,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C1290807,Diarrheal disorder,dsyn,PubMed
NEG_PREVENTS,C0947647,Manipulation procedure,topp,C0277785,Functional disorder,patf,PubMed
NEG_PREVENTS,C0042211,"Vaccines, Attenuated",imft,C0555971,Oral infection,dsyn,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0555971,Oral infection,dsyn,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0281169,pulmonary complications,patf,PubMed
NEG_PREVENTS,C0020960,Immune Sera,aapp,C0001511,Adhesions,acab,PubMed
NEG_PREVENTS,C0001645,Adrenergic beta-Antagonists,phsu,C0155789,Bleeding esophageal varices,dsyn,PubMed
NEG_PREVENTS,C0008466,Chondroitin Sulfates,phsu,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C0771903,Glucosamine hydrochloride,phsu,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0022661,"Kidney Failure, Chronic",dsyn,PubMed
NEG_PREVENTS,C0085590,catheter device,medd,C0042029,Urinary tract infection,dsyn,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0025303,Meningococcal Infections,dsyn,PubMed
NEG_PREVENTS,C0003232,Antibiotics,antb,C0151317,Chronic infectious disease,dsyn,PubMed
NEG_PREVENTS,C0813872,MK-801,phsu,C0036572,Seizures,sosy,PubMed
NEG_PREVENTS,C0777169,Lancet,medd,C0027051,Myocardial Infarction,dsyn,PubMed
NEG_PREVENTS,C0006506,Butylated Hydroxyanisole,orch,C0027540,Necrosis,patf,PubMed
NEG_PREVENTS,C0008377,Cholesterol,strd,C0021368,Inflammation,patf,PubMed
NEG_PREVENTS,C0015684,Fatty Acids,bacs,C0021368,Inflammation,patf,PubMed
NEG_PREVENTS,C0728940,Excision,topp,C0027746,Nerve Degeneration,comd,PubMed
NEG_PREVENTS,C0242910,Excitatory Amino Acid Antagonists,phsu,C0277785,Functional disorder,patf,PubMed
NEG_PREVENTS,C0425422,Dietary restriction NOS,topp,C0600688,Toxic effect,inpo,PubMed
NEG_PREVENTS,C0035953,Running,dora,C0029453,Osteopenia,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C1457887,Symptoms,sosy,PubMed
NEG_PREVENTS,C0021236,indole,orch,C0600688,Toxic effect,inpo,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0014378,Enterovirus Infections,dsyn,PubMed
NEG_PREVENTS,C0024467,Magnesium,bacs,C0022116,Ischemia,dsyn,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0019151,Hepatic Encephalopathy,dsyn,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0087169,Withdrawal Symptoms,sosy,PubMed
NEG_PREVENTS,C0008971,Clinical Protocols,topp,C0011881,Diabetic Nephropathy,dsyn,PubMed
NEG_PREVENTS,C1135809,Caloric Restriction,topp,C0236848,Age-Related Cognitive Decline,mobd,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0006863,Cannabidiol,orch,C0021368,Inflammation,patf,PubMed
NEG_PREVENTS,C0006864,Cannabinoids,orch,C0021368,Inflammation,patf,PubMed
NEG_PREVENTS,C0011777,Dexamethasone,phsu,C0750970,Cytotoxic Brain Edema,patf,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0027765,nervous system disorder,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0006024,Borna disease virus,virs,PubMed
NEG_PREVENTS,C0543467,Operative Surgical Procedures,topp,C0153676,Secondary malignant neoplasm of lung,neop,PubMed
NEG_PREVENTS,C0184047,Traps,medd,C0442886,Secondary infection,dsyn,PubMed
NEG_PREVENTS,C0067033,Proteinase 3,imft,C1290884,Inflammatory disorder,dsyn,PubMed
NEG_PREVENTS,C0699918,Elastases,aapp,C1290884,Inflammatory disorder,dsyn,PubMed
NEG_PREVENTS,C0185827,Excision of rib,topp,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C0070410,perforin,bacs,C0032064,Plague,dsyn,PubMed
NEG_PREVENTS,C0056673,cyanuric acid,orch,C0600688,Toxic effect,inpo,PubMed
NEG_PREVENTS,C0404089,Laparoscopic hysterectomy,topp,C0238493,Injury of ureter,inpo,PubMed
NEG_PREVENTS,C0020971,Immunization,topp,C0014072,Experimental Autoimmune Encephalomyelitis,emod,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0004238,Atrial Fibrillation,patf,PubMed
NEG_PREVENTS,C1511562,Curative Surgery,topp,C0861876,Hepatoma recurrent,neop,PubMed
NEG_PREVENTS,C0596206,Bone prosthesis,medd,C0031090,Periodontal Diseases,dsyn,PubMed
NEG_PREVENTS,C0056475,cremophor,orch,C0600688,Toxic effect,inpo,PubMed
NEG_PREVENTS,C0021968,Iodine,bacs,C0741282,ATRIAL FIBRILLATION RECURRENT,dsyn,PubMed
NEG_PREVENTS,C0037135,Silymarin,orch,C1458155,Mammary Neoplasms,neop,PubMed
NEG_PREVENTS,C0388088,FTY 720,orch,C0876926,Traumatic Brain Injury,inpo,PubMed
NEG_PREVENTS,C0015259,Exercise,dora,C0221198,Lesion,fndg,PubMed
NEG_PREVENTS,C0003232,Antibiotics,antb,C0026769,Multiple Sclerosis,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0011164,Degenerative abnormality,patf,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0024530,Malaria,dsyn,PubMed
NEG_PREVENTS,C0021925,Intubation,topp,C0025048,Meconium Aspiration Syndrome,dsyn,PubMed
NEG_PREVENTS,C0038638,Suction drainage,topp,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0038638,Suction drainage,topp,C0025048,Meconium Aspiration Syndrome,dsyn,PubMed
NEG_PREVENTS,C0076394,thermozymocidin,antb,C0333641,Atrophic,patf,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0333641,Atrophic,patf,PubMed
NEG_PREVENTS,C0020944,Immobilization,topp,C0333641,Atrophic,patf,PubMed
NEG_PREVENTS,C0042196,Vaccination,topp,C1257878,Piscirickettsiaceae Infections,dsyn,PubMed
NEG_PREVENTS,C0002771,Analgesics,phsu,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0358430,Muscle relaxants,phsu,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0040690,Transforming Growth Factor beta,bacs,C0238790,destruction; bone,dsyn,PubMed
NEG_PREVENTS,C0028678,nursing therapy,topp,C0016658,Fracture,inpo,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0311392,Physical findings,sosy,PubMed
NEG_PREVENTS,C0015259,Exercise,dora,C1457887,Symptoms,sosy,PubMed
NEG_PREVENTS,C0078460,WEB 2086,orch,C1155266,Inflammatory Response,patf,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0036974,Shock,patf,PubMed
NEG_PREVENTS,C0003241,Antibodies,aapp,C0162633,Virus Shedding,patf,PubMed
NEG_PREVENTS,C0183828,Biomedical tape,medd,C0231528,Myalgia,sosy,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0003811,cardiac arrhythmia,patf,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0741923,CARDIAC EVENT,dsyn,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0231617,Catch,sosy,PubMed
NEG_PREVENTS,C0020971,Immunization,topp,C0008354,Cholera,dsyn,PubMed
NEG_PREVENTS,C0056262,omega-Conotoxin GVIA,aapp,C0233494,Tension,mobd,PubMed
NEG_PREVENTS,C0021027,Immunoglobulins,imft,C0275521,Clinical infection,dsyn,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0011636,Dermatophytosis,dsyn,PubMed
NEG_PREVENTS,C0086153,Dietary Modification,topp,C0009402,Carcinoma of the Large Intestine,neop,PubMed
NEG_PREVENTS,C0034392,Quercetin,orch,C0856169,Endothelial dysfunction,dsyn,PubMed
NEG_PREVENTS,C0522095,Long chain fatty acid,bacs,C1301700,Cardiovascular morbidity,dsyn,PubMed
NEG_PREVENTS,C1135135,erlotinib,orch,C0005758,Bulla,patf,PubMed
NEG_PREVENTS,C0163159,sulforafan,phsu,C0598309,genotoxicity,comd,PubMed
NEG_PREVENTS,C0003015,Angiotensin-Converting Enzyme Inhibitors,phsu,C0038454,Cerebrovascular accident,dsyn,PubMed
NEG_PREVENTS,C0013089,Doxorubicin,antb,C0596402,cytotoxicity,comd,PubMed
NEG_PREVENTS,C0725704,Connector,medd,C0009566,Complication,patf,PubMed
NEG_PREVENTS,C0001060,Acetylmuramyl-Alanyl-Isoglutamine,imft,C0009319,Colitis,dsyn,PubMed
NEG_PREVENTS,C0279025,Endocrine therapy,topp,C0008679,Chronic Disease,dsyn,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0242606,Oxidative Stress,comd,PubMed
NEG_PREVENTS,C0021079,Therapeutic immunosuppression,topp,C0021368,Inflammation,patf,PubMed
NEG_PREVENTS,C0013227,Pharmaceutical Preparations,phsu,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0220847,Hepatitis C virus,virs,PubMed
NEG_PREVENTS,C0020268,Hydrocortisone,horm,C0349231,Phobic anxiety disorder,mobd,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0349231,Phobic anxiety disorder,mobd,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0013604,Edema,patf,PubMed
NEG_PREVENTS,C0301568,High residue diet,topp,C0001807,Aggressive behavior,mobd,PubMed
NEG_PREVENTS,C0180499,Drain device,medd,C0392618,Postoperative infection NOS,dsyn,PubMed
NEG_PREVENTS,C0023115,Latex,orch,C0221928,Dermo-,dsyn,PubMed
NEG_PREVENTS,C0058188,dimebolin,phsu,C0235169,Excitability,sosy,PubMed
NEG_PREVENTS,C0042196,Vaccination,topp,C0042749,Viremia,dsyn,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0242648,Vertical Disease Transmission,patf,PubMed
NEG_PREVENTS,C0042196,Vaccination,topp,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0024730,Mannitol,phsu,C0006114,Cerebral Edema,patf,PubMed
NEG_PREVENTS,C0024730,Mannitol,phsu,C0599732,cell injury,comd,PubMed
NEG_PREVENTS,C0011307,Denervation,topp,C0035078,Kidney Failure,dsyn,PubMed
NEG_PREVENTS,C0011307,Denervation,topp,C0035126,Reperfusion Injury,inpo,PubMed
NEG_PREVENTS,C0009500,Complement 1 Inactivators,aapp,C1155266,Inflammatory Response,patf,PubMed
NEG_PREVENTS,C0005491,Biofeedback,topp,C0700201,Dyssomnias,dsyn,PubMed
NEG_PREVENTS,C0043031,Warfarin,hops,C0040038,Thromboembolism,patf,PubMed
NEG_PREVENTS,C0137904,polystyrene sulfonate,orch,C0036421,Systemic Scleroderma,dsyn,PubMed
NEG_PREVENTS,C0199804,Vaccination against tuberculosis,topp,C0041296,Tuberculosis,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0027055,Myocardial Reperfusion Injury,patf,PubMed
NEG_PREVENTS,C0018546,Haloperidol,orch,C0085762,Alcohol abuse,mobd,PubMed
NEG_PREVENTS,C0949766,Physical therapy,topp,C1457887,Symptoms,sosy,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0004238,Atrial Fibrillation,patf,PubMed
NEG_PREVENTS,C1456706,Fitness,dora,C0025517,Metabolic Diseases,dsyn,PubMed
NEG_PREVENTS,C0036751,Serotonin,orch,C0020514,Hyperprolactinemia,dsyn,PubMed
NEG_PREVENTS,C0017718,Glucosamine,phsu,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C1512523,hydrochloride,phsu,C0030193,Pain,sosy,PubMed
NEG_PREVENTS,C1273869,Intervention regimes,hlca,C0007222,Cardiovascular Diseases,dsyn,PubMed
NEG_PREVENTS,C0025033,Mechlorethamine,phsu,C0042776,Virus,virs,PubMed
NEG_PREVENTS,C0728940,Excision,topp,C0020538,Hypertensive disease,dsyn,PubMed
NEG_PREVENTS,C0021079,Therapeutic immunosuppression,topp,C0018133,Graft-vs-Host Disease,dsyn,PubMed
NEG_PREVENTS,C0006644,Caffeine,orch,C0001807,Aggressive behavior,mobd,PubMed
NEG_PREVENTS,C0042210,Vaccines,imft,C0035204,Respiration Disorders,dsyn,PubMed
NEG_PREVENTS,C0162768,Fusion Protein,aapp,C0600688,Toxic effect,inpo,PubMed
NEG_PREVENTS,C0180860,Filters,medd,C0544461,Inactivation,comd,PubMed
NEG_PREVENTS,C0008196,Chlorhexidine,orch,C0340257,Ventilator-associated lung injury,inpo,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0027540,Necrosis,patf,PubMed
NEG_PREVENTS,C0020281,Hydrogen Peroxide,phsu,C0600688,Toxic effect,inpo,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0036572,Seizures,sosy,PubMed
NEG_PREVENTS,C0040808,Treatment Protocols,topp,C0026946,Mycoses,dsyn,PubMed
NEG_PREVENTS,C0003191,Antirheumatic Agents,phsu,C0030305,Pancreatitis,dsyn,PubMed
NEG_PREVENTS,C0041368,Tumor Necrosis Factors,imft,C0030305,Pancreatitis,dsyn,PubMed
NEG_PREVENTS,C0475463,Neutralizing antibody,imft,C0038826,Superinfection,dsyn,PubMed
NEG_PREVENTS,C0279033,Replacement therapy,topp,C0600688,Toxic effect,inpo,PubMed
NEG_PREVENTS,C0879167,YSGG Lasers,medd,C0015376,Extravasation,patf,PubMed
NEG_PREVENTS,C0023977,long-term care,hlca,C0021167,Incontinence,dsyn,PubMed
NEG_PREVENTS,C0722138,Non-Aspirin,orch,C0025202,melanoma,neop,PubMed
NEG_PREVENTS,C0003211,"Anti-Inflammatory Agents, Non-Steroidal",phsu,C0025202,melanoma,neop,PubMed
NEG_PREVENTS,C0004057,Aspirin,phsu,C0025202,melanoma,neop,PubMed
NEG_PREVENTS,C0003211,"Anti-Inflammatory Agents, Non-Steroidal",phsu,C0007102,Malignant tumor of colon,neop,PubMed
NEG_PREVENTS,C0003211,"Anti-Inflammatory Agents, Non-Steroidal",phsu,C0006142,Malignant neoplasm of breast,neop,PubMed
NEG_PREVENTS,C0021495,"Injections, Intraventricular",topp,C0233794,Memory impairment,mobd,PubMed
NEG_PREVENTS,C0021495,"Injections, Intraventricular",topp,C0598940,neuron loss,comd,PubMed
NEG_PREVENTS,C0020352,Hetastarch,phsu,C0027651,Neoplasm,neop,PubMed
NEG_PREVENTS,C0170657,serotonin transporter,bacs,C0856169,Endothelial dysfunction,dsyn,PubMed
NEG_PREVENTS,C0087111,Therapeutic procedure,topp,C0020507,Hyperplasia,patf,PubMed
NEG_PREVENTS,C0003402,Antioxidants,phsu,C0012634,Disease,dsyn,PubMed
NEG_PREVENTS,C0144576,Paclitaxel,orch,C0598934,tumor growth,neop,PubMed
NEG_PREVENTS,C0002302,alpha-Melanocyte stimulating hormone,aapp,C0021368,Inflammation,patf,PubMed
NEG_PREVENTS,C0003241,Antibodies,imft,C0015230,Exanthema,dsyn,PubMed
NEG_PREVENTS,C0003241,Antibodies,imft,C0042749,Viremia,dsyn,PubMed
