PREDICATE,SUBJECT_CUI,SUBJECT_NAME,SUBJECT_SEMTYPE,OBJECT_CUI,OBJECT_NAME,OBJECT_SEMTYPE,Database
lower_than,C0040808,Treatment Protocols,resa,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0023776,Lipid Peroxides,lipd,C0085403,Oxidants,chvf,PubMed
lower_than,C0039294,Tannic Acid,orch,C0020166,Humic Acids,orch,PubMed
lower_than,C0041044,Trimethoprim-Sulfamethoxazole Combination,orch,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0037982,Spironolactone,phsu,C0017725,Glucose,bacs,PubMed
lower_than,C0031507,Phenytoin,orch,C0031412,Phenobarbital,orch,PubMed
lower_than,C0072241,propylurea,orch,C0066446,methylurea,orch,PubMed
lower_than,C0023610,Gonadorelin,aapp,C0702172,Alar,hops,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0014442,Enzymes,enzy,C0011740,Detergents,chvf,PubMed
lower_than,C0006865,Cannabinol,orch,C0039663,Tetrahydrocannabinol,orch,PubMed
lower_than,C0017861,Glycerol,bacs,C0023764,Lipase,aapp,PubMed
lower_than,C0064582,Lactic acid,bacs,C0033497,Propranolol,orch,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0014442,Enzymes,enzy,PubMed
lower_than,C0009325,Collagen,aapp,C0009325,Collagen,aapp,PubMed
lower_than,C0026933,Mycophenolic Acid,antb,C0026933,Mycophenolic Acid,antb,PubMed
lower_than,C0146421,trans-metanicotine,orch,C0066051,metanicotine,orch,PubMed
lower_than,C0066051,metanicotine,orch,C0146421,trans-metanicotine,orch,PubMed
lower_than,C0001061,Acecainide,orch,C0033216,Procainamide,orch,PubMed
lower_than,C0018330,Guanosine,bacs,C0755813,SKAP55-related protein,aapp,PubMed
lower_than,C0002502,Amiloride,orch,C0014963,Ethacrynic Acid,orch,PubMed
lower_than,C0023779,Lipids,lipd,C0007004,Carbohydrates,carb,PubMed
lower_than,C0028928,Oleic Acid,bacs,C0073358,ricinoleic acid,lipd,PubMed
lower_than,C0056742,cyclocreatine,orch,C0030092,Oxytetracycline,antb,PubMed
lower_than,C0042670,Vinblastine,bacs,C0042679,Vincristine,orch,PubMed
lower_than,C0042682,Vindesine,orch,C0042679,Vincristine,orch,PubMed
lower_than,C0006644,Caffeine,orch,C0006644,Caffeine,orch,PubMed
lower_than,C0057607,dexclamol,orch,C0013136,Droperidol,orch,PubMed
lower_than,C0668641,glutamate receptor type D,aapp,C0045376,"2,3-dioxo-6-nitro-7-sulfamoylbenzo(f)quinoxaline",orch,PubMed
lower_than,C0243076,antagonists,chvf,C0017725,Glucose,bacs,PubMed
lower_than,C0243071,Analog,chvs,C0038585,Substance P,aapp,PubMed
lower_than,C0031727,Phosphotransferases,aapp,C0061202,Genistein,bacs,PubMed
lower_than,C0052796,Azithromycin,antb,C0014806,Erythromycin,antb,PubMed
lower_than,C1519595,Transcript,nnon,C0009498,Complement System Proteins,aapp,PubMed
lower_than,C0076422,thiazole orange,orch,C0068662,new methylene blue,orch,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0001645,Adrenergic beta-Antagonists,phsu,PubMed
lower_than,C0007158,Cardiac Glycosides,carb,C0017977,Glycosides,carb,PubMed
lower_than,C0001473,ATP phosphohydrolase,aapp,C0023779,Lipids,lipd,PubMed
lower_than,C0039692,Tetramisole,orch,C0626053,sural,phsu,PubMed
lower_than,C0040845,Tretinoin,orch,C0042839,Vitamin A,orch,PubMed
lower_than,C0001712,Aerosols,chvs,C0021461,Inhaler,medd,PubMed
lower_than,C0014277,Enflurane,orch,C0022180,Isoflurane,orch,PubMed
lower_than,C0061198,genipin,irda,C0017814,Glutaral,irda,PubMed
lower_than,C0028953,Oligonucleotides,nnon,C0006556,"DNA, Complementary",irda,PubMed
lower_than,C0068946,nonylphenol,orch,C0857127,Induction,topp,PubMed
lower_than,C0162768,Fusion Protein,aapp,C0011519,Deoxyribonuclease I,aapp,PubMed
lower_than,C0052495,Asialoglycoprotein Receptor,aapp,C0016360,Fluorouracil,nnon,PubMed
lower_than,C0038467,Strontium,bacs,C0006675,Calcium,bacs,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C1136254,Microbicides,phsu,PubMed
lower_than,C0243076,antagonists,chvf,C0003015,Angiotensin-Converting Enzyme Inhibitors,phsu,PubMed
lower_than,C0012426,Dimethylformamide,irda,C0043047,Water,inch,PubMed
lower_than,C0021113,Artificial Implants,medd,C0021102,Implants,medd,PubMed
lower_than,C0020268,Hydrocortisone,horm,C0011777,Dexamethasone,phsu,PubMed
lower_than,C0456386,Medicament,phsu,C0456386,Medicament,phsu,PubMed
lower_than,C0017725,Glucose,bacs,C0017725,Glucose,bacs,PubMed
lower_than,C0162326,DNA Sequence,nnon,C0162326,DNA Sequence,nnon,PubMed
lower_than,C0022023,Ions,elii,C0302583,Iron,bacs,PubMed
lower_than,C0032821,Potassium,bacs,C0032821,Potassium,bacs,PubMed
lower_than,C0001128,Acids,chem,C0015083,ethylene glycol,hops,PubMed
lower_than,C0037125,Silver,bacs,C0037125,Silver,bacs,PubMed
lower_than,C0076256,tetraethyltin,orch,C1511790,Detection,topp,PubMed
lower_than,C0002154,Alloys,bodm,C1511790,Detection,topp,PubMed
lower_than,C0002710,Pentanol,irda,C0001963,Methanol,hops,PubMed
lower_than,C0183210,Sensors,medd,C0037494,Sodium Chloride,bacs,PubMed
lower_than,C0596973,monomer,chvs,C0444626,Crystal Structure,chvs,PubMed
lower_than,C0175649,Prosthesis,medd,C0175649,Prosthesis,medd,PubMed
lower_than,C0199171,Medical procedure,diap,C0348025,Open approach,topp,PubMed
lower_than,C0302587,Radio-Opaque,bodm,C0441290,Metal stent,medd,PubMed
lower_than,C0243072,derivatives,chvs,C0243264,hydroxytyrosol,orch,PubMed
lower_than,C0243071,Analog,chvs,C0006507,Butylated Hydroxytoluene,orch,PubMed
lower_than,C0014442,Enzymes,enzy,C0042479,Venoms,bacs,PubMed
lower_than,C0022419,Josamycin,antb,C0052796,Azithromycin,antb,PubMed
lower_than,C0066797,mordenite,inch,C0066797,mordenite,inch,PubMed
lower_than,C0005308,Betamethasone,horm,C0005308,Betamethasone,horm,PubMed
lower_than,C0005456,Binding Sites,rcpt,C0005456,Binding Sites,rcpt,PubMed
lower_than,C0022023,Ions,elii,C0180392,Detectors,medd,PubMed
lower_than,C0010583,Cyclophosphamide,opco,C0209368,mycophenolate mofetil,orch,PubMed
lower_than,C0042479,Venoms,bacs,C0042479,Venoms,bacs,PubMed
lower_than,C0071808,pralidoxime,orch,C0071808,pralidoxime,orch,PubMed
lower_than,C0007447,Cations,chvs,C0003075,Anions,elii,PubMed
lower_than,C0022148,Isobutanes,orch,C0006474,Butane,orch,PubMed
lower_than,C0014898,Esters,orch,C0001128,Acids,chem,PubMed
lower_than,C0597177,particle,chvs,C0037098,Silicon Dioxide,bodm,PubMed
lower_than,C0007064,Carboxylase,aapp,C0031644,Phosphoenolpyruvate Carboxylase,aapp,PubMed
lower_than,C0023779,Lipids,lipd,C0013227,Pharmaceutical Preparations,phsu,PubMed
lower_than,C0033727,Protons,elii,C0567415,Atom,elii,PubMed
lower_than,C0051519,aluminum phosphate,inch,C0002371,Aluminum Hydroxide,inch,PubMed
lower_than,C0949988,Schizosaccharomyces pombe Proteins,aapp,C1334805,MOUSE PROTEIN,aapp,PubMed
lower_than,C0031180,Peroxides,inch,C0020281,Hydrogen Peroxide,inch,PubMed
lower_than,C0003402,Antioxidants,phsu,C0042874,Vitamin E,lipd,PubMed
lower_than,C0015236,"Exchange Transfusion, Whole Blood",topp,C0032134,Plasmapheresis,topp,PubMed
lower_than,C0001924,Albumins,aapp,C0126174,Losartan,orch,PubMed
lower_than,C0036082,Saline,clnd,C0102137,alginate,bodm,PubMed
lower_than,C0581444,Gas mixture,chvs,C0030054,Oxygen,elii,PubMed
lower_than,C0006463,Busulfan,orch,C0043162,Whole-Body Irradiation,topp,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C0003506,Aortic valve replacement NOS,topp,PubMed
lower_than,C0220903,purine,orch,C0043456,Zeatin,bacs,PubMed
lower_than,C0567415,Atom,elii,C0178663,globular protein,aapp,PubMed
lower_than,C0301559,Screw,medd,C0301559,Screw,medd,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C0040808,Treatment Protocols,resa,PubMed
lower_than,C0009079,Clozapine,orch,C0040615,Antipsychotic Agents,phsu,PubMed
lower_than,C0030054,Oxygen,elii,C0035565,Ribulose-Bisphosphate Carboxylase,aapp,PubMed
lower_than,C0065335,lycorine,bacs,C0016967,Galantamine,orch,PubMed
lower_than,C0033607,Protease Inhibitor,bacs,C0025598,Metformin,orch,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C0032042,Placebos,medd,PubMed
lower_than,C0850292,Radiofrequency ablation,topp,C0543467,Operative Surgical Procedures,topp,PubMed
lower_than,C0243071,Analog,chvs,C1172084,rotundifolone,bacs,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0013216,Pharmacotherapy,topp,PubMed
lower_than,C0059438,epigallocatechin gallate,orch,C0001047,Acetylcysteine,aapp,PubMed
lower_than,C0729502,Chemotherapeutic agent,phsu,C0014442,Enzymes,enzy,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0012315,Dihydropyridines,orch,PubMed
lower_than,C0002154,Alloys,bodm,C0002154,Alloys,bodm,PubMed
lower_than,C0074455,shikonin,orch,C0074455,shikonin,orch,PubMed
lower_than,C0051508,aluminosilicate,inch,C0035139,Surgical Replantation,topp,PubMed
lower_than,C0003316,Epitopes,imft,C0003316,Epitopes,imft,PubMed
lower_than,C1322502,Samplers,medd,C1322502,Samplers,medd,PubMed
lower_than,C0035668,RNA,bacs,C0075739,T-DNA,nnon,PubMed
lower_than,C0032521,Polymers,bodm,C0032486,Polyethyleneimine,irda,PubMed
lower_than,C0969677,alpha Tocopherol,lipd,C0025219,Melatonin,horm,PubMed
lower_than,C0003402,Antioxidants,phsu,C0025219,Melatonin,horm,PubMed
lower_than,C0175723,Bands,medd,C0175723,Bands,medd,PubMed
lower_than,C1257954,Cyclooxygenase 2 Inhibitors,orch,C0003211,"Anti-Inflammatory Agents, Non-Steroidal",phsu,PubMed
lower_than,C0001128,Acids,chem,C0036082,Saline,clnd,PubMed
lower_than,C0073904,S-phenyl-N-acetylcysteine,orch,C0005036,Benzene,hops,PubMed
lower_than,C0035668,RNA,bacs,C0035668,RNA,bacs,PubMed
lower_than,C0183009,Retainer,medd,C0183009,Retainer,medd,PubMed
lower_than,C0450442,Agent,chvf,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0043481,Zinc,bacs,C0679699,Secondary prevention,topp,PubMed
lower_than,C0597177,particle,chvs,C0597177,particle,chvs,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C0020699,Hysterectomy,topp,PubMed
lower_than,C0018546,Haloperidol,orch,C0009079,Clozapine,orch,PubMed
lower_than,C0220821,dihydropyridine,orch,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0006684,Calcium Channel Blockers,phsu,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0354604,Oral anticoagulants,orch,C0043031,Warfarin,hops,PubMed
lower_than,C0037494,Sodium Chloride,bacs,C0032825,Potassium Chloride,inch,PubMed
lower_than,C0000975,Acetate,orch,C0184047,Traps,medd,PubMed
lower_than,C0302583,Iron,bacs,C0302583,Iron,bacs,PubMed
lower_than,C0034140,Purines,orch,C0728940,Excision,topp,PubMed
lower_than,C0303749,Bleach,inch,C0303749,Bleach,inch,PubMed
lower_than,C0038179,Starch,bacs,C0007648,Cellulose,bacs,PubMed
lower_than,C0014898,Esters,orch,C0036074,Salicylanilides,orch,PubMed
lower_than,C0033684,Proteins,aapp,C0008260,Chlorophyll,bacs,PubMed
lower_than,C0543467,Operative Surgical Procedures,topp,C1328580,Microvascular decompression,topp,PubMed
lower_than,C0001644,Adrenergic beta-Agonists,phsu,C0243077,inhibitors,chvf,PubMed
lower_than,C0163557,milbemycin B,antb,C0022322,Ivermectin,orch,PubMed
lower_than,C1519595,Transcript,nnon,C1519595,Transcript,nnon,PubMed
lower_than,C0674428,efavirenz,orch,C0674428,efavirenz,orch,PubMed
lower_than,C0024467,Magnesium,bacs,C0002154,Alloys,bodm,PubMed
lower_than,C0302583,Iron,bacs,C0051361,alpha-fluoro-beta-ureidopropionic acid,orch,PubMed
lower_than,C0008838,Cisplatin,inch,C0008838,Cisplatin,inch,PubMed
lower_than,C0004482,Azathioprine,orch,C0209368,mycophenolate mofetil,orch,PubMed
lower_than,C0013089,Doxorubicin,antb,C0011015,Daunorubicin,orch,PubMed
lower_than,C0024706,Manganese,bacs,C0065647,manganese peroxidase,aapp,PubMed
lower_than,C1566826,Rilpivirine,orch,C0674428,efavirenz,orch,PubMed
lower_than,C0731378,Alba,aapp,C0180153,Covers,medd,PubMed
lower_than,C0035608,Rifampin,antb,C0022209,isoniazid,orch,PubMed
lower_than,C0166417,PPAR gamma,aapp,C0289313,rosiglitazone,orch,PubMed
lower_than,C0947647,Manipulation procedure,topp,C0006463,Busulfan,orch,PubMed
lower_than,C0034435,Quinones,orch,C0007447,Cations,chvs,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0043031,Warfarin,hops,PubMed
lower_than,C0074325,seneciphylline,orch,C0064135,jacobine,orch,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0039654,Tetradecanoylphorbol Acetate,hops,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0054827,carprofen,orch,PubMed
lower_than,C0971637,agomelatine,orch,C1099456,Escitalopram,orch,PubMed
lower_than,C0043047,Water,inch,C0001963,Methanol,hops,PubMed
lower_than,C0310744,Marek Disease Vaccines,aapp,C0309234,HVT,aapp,PubMed
lower_than,C1260969,Ring device,medd,C0032712,Porphyrins,bacs,PubMed
lower_than,C0010531,Cyclic AMP-Dependent Protein Kinases,aapp,C0077102,triethylenediamine,orch,PubMed
lower_than,C0079083,Carboplatin,orch,C0008838,Cisplatin,inch,PubMed
lower_than,C1522475,Intradermal Route of Drug Administration,spco,C0044588,"1-phenyl-3,3-dimethyltriazene",orch,PubMed
lower_than,C0017110,Gases,chvs,C0179038,Analyzer,medd,PubMed
lower_than,C0162772,Reactive Oxygen Species,bacs,C1096756,5-ethylamino-9-diethylaminobenzo(a)phenothiazinium,orch,PubMed
lower_than,C0009014,Clonidine,orch,C0304403,Psychostimulant,phsu,PubMed
lower_than,C0106141,beta-tricalcium phosphate,bodm,C0115137,Durapatite,bodm,PubMed
lower_than,C0025080,Medical Devices,medd,C0700308,Protium,elii,PubMed
lower_than,C0025611,Methamphetamine,hops,C0025611,Methamphetamine,hops,PubMed
lower_than,C0563218,Interstitial marker,medd,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0013227,Pharmaceutical Preparations,phsu,C0242402,Opioids,hops,PubMed
lower_than,C0014442,Enzymes,enzy,C0047701,3-phosphoglycerate,bacs,PubMed
lower_than,C0003075,Anions,elii,C0001128,Acids,chem,PubMed
lower_than,C0045724,2-(4-ethoxybenzyl)-1-diethylaminoethyl-5-isothiocyanatobenzimidazole,orch,C0045724,2-(4-ethoxybenzyl)-1-diethylaminoethyl-5-isothiocyanatobenzimidazole,orch,PubMed
lower_than,C0027021,Peroxidase,aapp,C0027021,Peroxidase,aapp,PubMed
lower_than,C0220806,Chemicals,chem,C0021576,Insecticides,hops,PubMed
lower_than,C0007012,Carbon Dioxide,bacs,C0179874,Chambers,medd,PubMed
lower_than,C0061466,Glutamate synthase (ferredoxin),aapp,C0017801,Glutamate-Ammonia Ligase,aapp,PubMed
lower_than,C0001992,Aldehydes,orch,C0001992,Aldehydes,orch,PubMed
lower_than,C0567415,Atom,elii,C0057717,Diamond,elii,PubMed
lower_than,C1099776,Tenofovir disoproxil fumarate,nnon,C1099776,Tenofovir disoproxil fumarate,nnon,PubMed
lower_than,C1271447,Selective laser trabeculoplasty,topp,C1319234,Argon laser trabeculoplasty,topp,PubMed
lower_than,C0032521,Polymers,bodm,C0032521,Polymers,bodm,PubMed
lower_than,C0003209,Anti-Inflammatory Agents,phsu,C0011777,Dexamethasone,phsu,PubMed
lower_than,C0022108,Irritants,hops,C0035331,Retinaldehyde,orch,PubMed
lower_than,C0022108,Irritants,hops,C0042839,Vitamin A,orch,PubMed
lower_than,C0022108,Irritants,hops,C0035339,Retinoids,bacs,PubMed
lower_than,C0026931,Mycolic Acids,bacs,C1334043,Homologous Gene,gngm,PubMed
lower_than,C0031916,Pigment,chvf,C0031916,Pigment,chvf,PubMed
lower_than,C0023779,Lipids,lipd,C0678518,congener,chvs,PubMed
lower_than,C0598447,fluorophore,irda,C0182400,Probes,medd,PubMed
lower_than,C0011889,Diacetyl,bacs,C0001204,Acrolein,irda,PubMed
lower_than,C0543467,Operative Surgical Procedures,topp,C0004361,Autogenic Training,topp,PubMed
lower_than,C0872351,monolayer,clnd,C0872351,monolayer,clnd,PubMed
lower_than,C0936225,Inorganic arsenic,inch,C0052418,arsenite,inch,PubMed
lower_than,C0085845,Aspartate,aapp,C0017890,Glycine,aapp,PubMed
lower_than,C0059018,electron-transferring-flavoprotein dehydrogenase,aapp,C0059018,electron-transferring-flavoprotein dehydrogenase,aapp,PubMed
lower_than,C0007012,Carbon Dioxide,bacs,C0007012,Carbon Dioxide,bacs,PubMed
lower_than,C0600364,Biosensors,medd,C0041942,Urea,bacs,PubMed
lower_than,C0028158,Nitrogen,elii,C0008260,Chlorophyll,bacs,PubMed
lower_than,C0243077,inhibitors,chvf,C0960576,ethofumesate,orch,PubMed
lower_than,C0017337,Genes,gngm,C1332838,Candidate Disease Gene,gngm,PubMed
lower_than,C0030016,Oxidoreductase,aapp,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0061640,(S)-2-Hydroxy-acid oxidase,aapp,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0038838,Superoxide Dismutase,aapp,C0038838,Superoxide Dismutase,aapp,PubMed
lower_than,C0033727,Protons,elii,C0033727,Protons,elii,PubMed
lower_than,C0023705,Lignin,bacs,C0023705,Lignin,bacs,PubMed
lower_than,C0005304,Betaine,orch,C0033382,Proline,aapp,PubMed
lower_than,C0054666,carbene,orch,C0597068,nitrene,inch,PubMed
lower_than,C1533685,Injection procedure,topp,C0393293,Endoscopic dilatation,topp,PubMed
lower_than,C0115137,Durapatite,bodm,C0007026,Carbonates,inch,PubMed
lower_than,C0003442,Antithymoglobulin,aapp,C0359163,Horse antihuman thymocyte gamma globulin,aapp,PubMed
lower_than,C0394162,Deep Brain Stimulation,topp,C0394162,Deep Brain Stimulation,topp,PubMed
lower_than,C1364818,APP gene,gngm,C1364818,APP gene,gngm,PubMed
lower_than,C1322796,Stent/Grafts,medd,C0035139,Surgical Replantation,topp,PubMed
lower_than,C1293131,Fusion procedure,topp,C0030493,Paraquat,hops,PubMed
lower_than,C0060425,flavanone,orch,C0016219,Flavones,orch,PubMed
lower_than,C0001963,Methanol,hops,C0001962,Ethanol,orch,PubMed
lower_than,C0243077,inhibitors,chvf,C0005456,Binding Sites,rcpt,PubMed
lower_than,C0033684,Proteins,aapp,C0033684,Proteins,aapp,PubMed
lower_than,C0040732,Transplantation,topp,C0022671,Kidney Transplantation,topp,PubMed
lower_than,C0019139,"Heparin, Low-Molecular-Weight",carb,C0019139,"Heparin, Low-Molecular-Weight",carb,PubMed
lower_than,C0596066,alkyl group,orch,C0567415,Atom,elii,PubMed
lower_than,C0971579,vardenafil,orch,C0037533,Sodium Nitroprusside,irda,PubMed
lower_than,C0036584,Selenomethionine,aapp,C0025646,Methionine,aapp,PubMed
lower_than,C0191554,Transection of horn,topp,C0626053,sural,phsu,PubMed
lower_than,C0626053,sural,phsu,C0626053,sural,phsu,PubMed
lower_than,C0074776,sodium tungstate(VI),inch,C0064719,lead nitrate,hops,PubMed
lower_than,C0031676,Phospholipids,bacs,C0008377,Cholesterol,bacs,PubMed
lower_than,C0013931,"Embolization, Therapeutic",topp,C0039991,Thoracotomy,topp,PubMed
lower_than,C0023767,Lipid A,imft,C0023767,Lipid A,imft,PubMed
lower_than,C0040615,Antipsychotic Agents,phsu,C1276996,Atypical antipsychotic,phsu,PubMed
lower_than,C0056391,cortisone acetate,horm,C0020268,Hydrocortisone,horm,PubMed
lower_than,C0002508,Amines,orch,C0007447,Cations,chvs,PubMed
lower_than,C0028910,"Oils, Volatile",lipd,C0003402,Antioxidants,phsu,PubMed
lower_than,C0243077,inhibitors,chvf,C0003232,Antibiotics,antb,PubMed
lower_than,C0041197,Tropomyosin,aapp,C0041197,Tropomyosin,aapp,PubMed
lower_than,C0035696,"RNA, Messenger",bacs,C0085746,Adenine Polynucleotides,nnon,PubMed
lower_than,C0028174,Nitrogenase,aapp,C0028174,Nitrogenase,aapp,PubMed
lower_than,C0008377,Cholesterol,bacs,C0031610,Phosphatidic Acid,lipd,PubMed
lower_than,C0596383,Copolymer,chvs,C0596973,monomer,chvs,PubMed
lower_than,C0597573,thiopurine,nnon,C0008838,Cisplatin,inch,PubMed
lower_than,C0017725,Glucose,bacs,C0006030,Boron,elii,PubMed
lower_than,C0014442,Enzymes,enzy,C1334043,Homologous Gene,gngm,PubMed
lower_than,C0040904,Trichloroethanes,hops,C0014912,Estradiol,horm,PubMed
lower_than,C0052796,Azithromycin,antb,C0013090,Doxycycline,antb,PubMed
lower_than,C0012737,Dissection,topp,C1096695,Neck exploration,topp,PubMed
lower_than,C0559953,Veneer,medd,C0559953,Veneer,medd,PubMed
lower_than,C0072662,pyrazole,orch,C0010467,Curcumin,irda,PubMed
lower_than,C0073096,resveratrol,orch,C0071649,polyphenols,orch,PubMed
lower_than,C0009429,Combined Modality Therapy,topp,C0007012,Carbon Dioxide,bacs,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C0007012,Carbon Dioxide,bacs,PubMed
lower_than,C0040549,Toxin,bacs,C1511790,Detection,topp,PubMed
lower_than,C0243077,inhibitors,chvf,C0017725,Glucose,bacs,PubMed
lower_than,C0025646,Methionine,aapp,C0002520,Amino Acids,aapp,PubMed
lower_than,C0001962,Ethanol,orch,C0001963,Methanol,hops,PubMed
lower_than,C0087111,Therapeutic procedure,topp,C0872259,"Transcranial Magnetic Stimulation, Repetitive",topp,PubMed
lower_than,C0872259,"Transcranial Magnetic Stimulation, Repetitive",topp,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0001962,Ethanol,orch,C0029224,Organic Chemicals,orch,PubMed
lower_than,C1122962,gefitinib,orch,C0013216,Pharmacotherapy,topp,PubMed
lower_than,C0035499,Rhodopsin,aapp,C0035499,Rhodopsin,aapp,PubMed
lower_than,C0152054,Therapeutic tactile stimulation,topp,C0152054,Therapeutic tactile stimulation,topp,PubMed
lower_than,C0119452,Glucosyltransferase,aapp,C0040549,Toxin,bacs,PubMed
lower_than,C0243077,inhibitors,chvf,C0043456,Zeatin,bacs,PubMed
lower_than,C0243077,inhibitors,chvf,C0377076,microcin J25,aapp,PubMed
lower_than,C0886413,Nerve conduction procedures,topp,C0040736,"Transplantation, Autologous",topp,PubMed
lower_than,C0025219,Melatonin,horm,C0009014,Clonidine,orch,PubMed
lower_than,C0728940,Excision,topp,C1517722,Laparoscopic Colectomy,topp,PubMed
lower_than,C0219807,terminin,aapp,C0219807,terminin,aapp,PubMed
lower_than,C0012403,Dimethyl Sulfoxide,orch,C0351302,Sodium salts,inch,PubMed
lower_than,C0035711,Transfer RNA,bacs,C0035711,Transfer RNA,bacs,PubMed
lower_than,C0012476,Dinucleoside Phosphates,nnon,C0035527,Riboflavin,orch,PubMed
lower_than,C0175723,Bands,medd,C0021968,Iodine,bacs,PubMed
lower_than,C0028144,nitrobenzene,orch,C0014994,"Ether, Ethyl",orch,PubMed
lower_than,C0019236,Herbicides,hops,C0019236,Herbicides,hops,PubMed
lower_than,C0017786,Glutamate Dehydrogenase,aapp,C0001052,Acetylene,orch,PubMed
lower_than,C0055736,cinchonidine,orch,C0034417,Quinine,orch,PubMed
lower_than,C0055736,cinchonidine,orch,C0002062,Alkaloids,orch,PubMed
lower_than,C0910167,caspase-9,aapp,C0282109,Holoenzymes,aapp,PubMed
lower_than,C0001275,Activated Charcoal,orch,C0007009,Carbon,elii,PubMed
lower_than,C0016198,Flame Retardants,chvf,C0008838,Cisplatin,inch,PubMed
lower_than,C0008838,Cisplatin,inch,C0077249,triphenyl phosphate,opco,PubMed
lower_than,C0009274,Colectomy,topp,C0543467,Operative Surgical Procedures,topp,PubMed
lower_than,C0003320,Antigens,bacs,C0003241,Antibodies,aapp,PubMed
lower_than,C0033262,Prodrugs,chvf,C0003211,"Anti-Inflammatory Agents, Non-Steroidal",phsu,PubMed
lower_than,C0004638,Bacteriochlorophylls,bacs,C0001002,Acetone,orch,PubMed
lower_than,C0597177,particle,chvs,C0567415,Atom,elii,PubMed
lower_than,C0008971,Clinical Protocols,resa,C0006558,C-Peptide,aapp,PubMed
lower_than,C0001617,Adrenal Cortex Hormones,horm,C0001617,Adrenal Cortex Hormones,horm,PubMed
lower_than,C0003289,Antidepressive Agents,phsu,C0009010,Clomipramine,orch,PubMed
lower_than,C0003289,Antidepressive Agents,phsu,C0003290,"Antidepressive Agents, Tricyclic",orch,PubMed
lower_than,C0073096,resveratrol,orch,C0073096,resveratrol,orch,PubMed
lower_than,C0243077,inhibitors,chvf,C0087111,Therapeutic procedure,topp,PubMed
lower_than,C0024885,Segmental Mastectomy,topp,C0023928,Lobectomy,topp,PubMed
lower_than,C0001962,Ethanol,orch,C0014994,"Ether, Ethyl",orch,PubMed
lower_than,C0243192,agonists,phsu,C1175029,ragaglitazar,orch,PubMed
